,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,40.0,650.0,642.0,607.6115926536557,243.97234648805915,586.1169345727783,401.0847216236929,-21.448310511581212,157.25353124055036,-0.1355567264083504
1,1,0.030029296875,0.0,0.0,23.0,40.0,650.0,643.0,607.6147337460687,243.8564242776308,586.0577413668374,401.06262670736464,-21.507503717522127,157.23143632422213,-0.1359451185824205
2,2,0.06005859375,0.0,0.0,23.0,40.0,655.0,642.0,607.6685032103209,243.8606811987926,586.1169345727783,401.0847216236929,-21.448310511581212,157.25353124055036,-0.1355567264083504
3,3,0.090087890625,0.0,0.0,23.0,40.0,648.0,641.0,607.4928524695067,243.69373747969595,585.9611110704675,400.7087633125377,-21.604134013892008,156.8775729293952,-0.13685253455714402
4,4,0.1199951171875,5.0,5.0,23.0,40.0,653.0,643.0,607.4928524695067,243.69373747969595,585.9611110704675,400.7087633125377,-21.604134013892008,156.8775729293952,-0.13685253455714402
5,5,0.1400146484375,5.0,5.0,23.0,40.0,651.0,642.0,607.3875226521749,243.8351032846553,585.9168701800762,400.75237617168943,-21.648374904283287,156.92118578854692,-0.13709164794119688
6,6,0.1700439453125,5.0,5.0,23.0,40.0,652.0,644.0,607.3875226521749,243.8351032846553,585.9168701800762,400.75237617168943,-21.648374904283287,156.92118578854692,-0.13709164794119688
7,7,0.2000732421875,5.0,5.0,23.0,41.0,650.0,643.0,607.4777452283597,243.74493991684875,585.9611110704675,400.7087633125377,-21.604134013892008,156.8775729293952,-0.13685253455714402
8,8,0.22998046875,5.0,5.0,23.0,40.0,650.0,643.0,607.4261305078826,243.80286827004116,585.8996380005508,400.80106128400115,-21.66560708380871,156.96987090085864,-0.13715738817109532
9,9,0.260009765625,5.0,5.0,23.0,40.0,653.0,644.0,607.4026508614703,243.787579207354,585.9609009299663,400.7581382636962,-21.604344154393175,156.92694788055368,-0.13681132530140197
10,10,0.2900390625,5.0,5.0,23.0,41.0,650.0,644.0,607.5280900206424,243.71529361218998,585.9307798770825,400.8520423293327,-21.634465207277003,157.02085194619016,-0.13691878298355054
11,11,0.31005859375,5.0,5.0,23.0,40.0,649.0,641.0,607.4055161317182,243.75835739652,585.9550435658803,400.80766253058505,-21.610201518479244,156.97647214744254,-0.13680531905616727
12,12,0.340087890625,5.0,5.0,23.0,41.0,650.0,642.0,607.4055161317182,243.75835739652,585.9550435658803,400.80766253058505,-21.610201518479244,156.97647214744254,-0.13680531905616727
13,13,0.3699951171875,5.0,5.0,23.0,40.0,654.0,642.0,607.4591754413646,243.76259002463289,585.9168701800762,400.75237617168943,-21.648374904283287,156.92118578854692,-0.13709164794119688
14,14,0.4000244140625,5.0,5.0,23.0,41.0,656.0,642.0,607.4055161317182,243.75835739652,585.945848496154,400.74182843188123,-21.619396588205518,156.91063804873872,-0.13691951314168926
15,15,0.4300537109375,5.0,5.0,23.0,41.0,653.0,641.0,607.3842943931153,243.80513747148274,586.0130970679006,400.8061703053042,-21.552148016458887,156.97497992216168,-0.13644363740917984
