,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,41.0,658.0,651.0,607.7795037004748,243.77567343965526,587.0284245371334,401.32235554432253,-20.620224958360268,157.53981070720695,-0.1301491093170884
1,1,0.0299072265625,0.0,0.0,23.0,40.0,656.0,650.0,607.698331770872,243.81212966022636,587.0562782126701,401.3901755191283,-20.592371282823592,157.60763068201274,-0.1299199771441616
2,2,0.0599365234375,0.0,0.0,23.0,41.0,658.0,648.0,607.8004451518419,243.71795443336933,587.1382214012798,401.31450014088205,-20.51042809421392,157.53195530376647,-0.1294702239861084
3,3,0.0899658203125,0.0,0.0,23.0,41.0,657.0,648.0,607.8193002851796,243.70022018453145,587.0763933386139,401.29111423808814,-20.572256156879803,157.50856940097256,-0.1298752059771571
4,4,0.1199951171875,150.0,150.0,23.0,40.0,657.0,647.0,607.677828867387,243.76739629496743,587.2670917245898,401.62195040233706,-20.381557770903896,157.83940556522148,-0.12841784304669035
5,5,0.14990234375,150.0,150.0,23.0,41.0,658.0,648.0,607.7468586314517,243.72006233098168,591.2511115838489,403.4575400720705,-16.397537911644804,159.67499523495493,-0.10233448045813881
6,6,0.179931640625,150.0,150.0,23.0,25.0,653.0,647.0,607.7468586314517,243.72006233098168,591.2511115838489,403.4575400720705,-16.397537911644804,159.67499523495493,-0.10233448045813881
7,7,0.2099609375,150.0,150.0,23.0,14.0,644.0,641.0,607.7468586314517,243.72006233098168,617.2498327989679,408.8283511081444,9.601183303474158,165.0458062710288,0.058107352552743484
8,8,0.239990234375,150.0,150.0,23.0,6.0,601.0,613.0,607.7468586314517,243.72006233098168,617.2498327989679,408.8283511081444,9.601183303474158,165.0458062710288,0.058107352552743484
9,9,0.2698974609375,150.0,150.0,24.0,7.0,582.0,590.0,607.7159561155818,243.7129549367686,626.3470759601347,410.0022232175329,18.69842646464099,166.21967838041732,0.11202131432541025
10,10,0.3099365234375,150.0,150.0,23.0,20.0,577.0,575.0,607.6823947996468,243.759683238914,626.9889313520465,410.1661218291722,19.340281856552792,166.38357699205662,0.11571980833798522
11,11,0.3399658203125,150.0,150.0,23.0,9.0,570.0,566.0,607.662391612016,243.71506216933136,633.9939343250613,409.85164743897417,26.345284829567618,166.0691026018586,0.1573294124717504
12,12,0.3699951171875,150.0,150.0,24.0,16.0,557.0,556.0,607.6658256403092,243.74275133014118,643.3073837106576,408.77605302096765,35.65873421516392,164.99350818385207,0.21284838137309717
13,13,0.39990234375,150.0,150.0,23.0,12.0,538.0,543.0,607.7099221071925,243.72489541630836,648.0084169431303,408.03920818034635,40.359767447636614,164.25666334323077,0.2409384665617388
14,14,0.429931640625,150.0,150.0,23.0,14.0,533.0,533.0,607.6107166676912,243.71278636906257,647.3786841736872,408.3916067575828,39.73003467819353,164.6090619204672,0.23683046484079187
15,15,0.469970703125,150.0,150.0,23.0,11.0,533.0,530.0,607.6107166676912,243.71278636906257,647.3786841736872,408.3916067575828,39.73003467819353,164.6090619204672,0.23683046484079187
16,16,0.5,150.0,150.0,23.0,7.0,533.0,527.0,607.6658256403092,243.74275133014118,650.4402291612734,407.8638531627211,42.791579665779636,164.08130832560553,0.25511254586484705
17,17,0.5299072265625,150.0,150.0,23.0,17.0,525.0,521.0,607.6658256403092,243.74275133014118,650.4402291612734,407.8638531627211,42.791579665779636,164.08130832560553,0.25511254586484705
18,18,0.5599365234375,150.0,150.0,23.0,12.0,521.0,514.0,607.5933872198972,243.7623848370153,657.5464364924011,405.9921132243627,49.89778699690737,162.20956838724712,0.29842656600780754
19,19,0.5999755859375,150.0,150.0,23.0,12.0,514.0,509.0,607.6809862500971,243.69741193117298,660.711785816493,405.224426418998,53.06313632099932,161.44188158188243,0.31755906490651936
20,20,0.6300048828125,150.0,150.0,23.0,6.0,516.0,508.0,607.632419277052,243.78962745797318,658.7876030162313,405.71494931951514,51.13895352073757,161.93240448239956,0.3058923749758444
21,21,0.659912109375,150.0,150.0,23.0,11.0,517.0,508.0,607.662391612016,243.71506216933136,657.7192149937651,406.16152266116035,50.070565498271435,162.37897782404477,0.29910529822179416
22,22,0.68994140625,150.0,150.0,23.0,8.0,512.0,505.0,607.6271412707351,243.80876571924472,660.9859061460951,405.1545948708892,53.337256650601375,161.3720500337736,0.31921958676238793
23,23,0.719970703125,150.0,150.0,23.0,3.0,507.0,502.0,607.7639811488318,243.7335724165192,666.131840299312,403.542516231078,58.483190803818275,159.75997139396245,0.35091795427442257
24,24,0.75,150.0,150.0,23.0,14.0,504.0,500.0,607.6119822278916,243.74472481952316,667.8073836671481,402.6767637109159,60.15873417165437,158.89421887380033,0.3619307052861797
25,25,0.7799072265625,150.0,150.0,23.0,14.0,505.0,498.0,607.765316192819,243.70449731761315,666.0814058837283,403.57074027444884,58.432756388234566,159.78819543733326,0.3505825594971746
26,26,0.8199462890625,150.0,150.0,23.0,12.0,504.0,497.0,607.662391612016,243.71506216933136,664.7122258157826,403.85696740068136,57.06357632028892,160.07442256356578,0.34243730815824946
27,27,0.8499755859375,150.0,150.0,23.0,3.0,507.0,495.0,607.6658256403092,243.74275133014118,667.1878066368278,402.7889925984208,59.539157141334044,159.00644776130522,0.3582839389270079
28,28,0.8800048828125,150.0,150.0,23.0,4.0,502.0,497.0,607.638631920421,243.79821524182012,671.249489450797,401.27010171313464,63.600839955303286,157.48755687601906,0.3838181464691204
29,29,0.909912109375,150.0,150.0,23.0,10.0,496.0,492.0,607.611609145553,243.83279359817277,672.2840251224408,401.0473748333046,64.63537562694705,157.26482999618904,0.3899504675555703
30,30,0.93994140625,150.0,150.0,23.0,7.0,499.0,492.0,607.6600434408781,243.7407907606937,670.3081338749793,401.70589174358895,62.65948437948555,157.92334690647337,0.3777200990062802
31,31,0.97998046875,150.0,150.0,23.0,7.0,499.0,493.0,607.7323971213214,243.72097212232472,669.7297942050192,402.007006524107,62.08114470952546,158.22446168699142,0.37390393670409733
32,32,1.0098876953125,150.0,150.0,23.0,10.0,497.0,493.0,607.6096831906947,243.77043434132491,672.4487180304325,400.81054857820067,64.80006853493876,157.0280037410851,0.39137716200810996
33,33,1.0399169921875,150.0,150.0,23.0,5.0,500.0,492.0,607.6634888002798,243.76846978122623,675.2134601946002,399.7590852234577,67.56481069910649,155.97654038634212,0.4087727528730505
34,34,1.0699462890625,150.0,150.0,23.0,2.0,495.0,490.0,607.7135702585089,243.73869246903882,675.2284341542393,399.6684134827136,67.57978465874555,155.88586864559804,0.40906574604842677
35,35,1.0999755859375,150.0,150.0,24.0,4.0,493.0,489.0,607.6782409830632,243.8144490609704,673.5842161139955,400.4707501303692,65.93556661850175,156.68820529325362,0.3983141808646602
36,36,1.1300048828125,150.0,150.0,23.0,6.0,495.0,488.0,607.6600434408781,243.7407907606937,673.5842161139955,400.4707501303692,65.93556661850175,156.68820529325362,0.3983141808646602
37,37,1.159912109375,150.0,150.0,23.0,6.0,500.0,487.0,607.6580368688567,243.76965198384258,675.7221172937608,399.3782949619458,68.07346779826707,155.59575012483023,0.4124122062018383
38,38,1.199951171875,150.0,150.0,23.0,10.0,496.0,490.0,607.6580368688567,243.76965198384258,675.7221172937608,399.3782949619458,68.07346779826707,155.59575012483023,0.4124122062018383
39,39,1.22998046875,150.0,150.0,23.0,8.0,492.0,486.0,607.5700386349451,243.835109276557,677.8586655189438,398.39296255587715,70.21001602345007,154.61041771876157,0.4262658959551571
40,40,1.2598876953125,150.0,150.0,23.0,13.0,493.0,485.0,607.7602364469326,243.7777657207317,677.3525001635891,398.6127371387571,69.70385066809536,154.83019230164152,0.42301646443519
41,41,1.2899169921875,150.0,150.0,23.0,20.0,493.0,486.0,607.5374235907055,243.78384229236596,675.7935769197072,399.50312482197637,68.1449274242135,155.7205799848608,0.41250300512810656
42,42,1.3199462890625,150.0,150.0,23.0,2.0,497.0,489.0,607.6394241477135,243.7872704040739,676.1456227464597,399.40149929614233,68.496973250966,155.61895445902675,0.4146394844260036
43,43,1.3499755859375,150.0,150.0,23.0,3.0,492.0,489.0,607.7075462778977,243.75062743445636,678.0234554538912,398.4223270280112,70.37480595839747,154.6397821908956,0.42707756341253966
44,44,1.3800048828125,150.0,150.0,23.0,17.0,491.0,485.0,607.7522140938639,243.76598491044663,679.3835233902211,397.8013757675634,71.73487389472734,154.01883093044782,0.4358773775041462
45,45,1.419921875,150.0,150.0,23.0,12.0,492.0,486.0,607.7135702585089,243.73869246903882,678.3038667621568,398.2404929515399,70.65521726666304,154.45794811442434,0.4290236377277042
46,46,1.449951171875,150.0,150.0,24.0,6.0,495.0,485.0,607.6775348122334,243.6913331941087,677.303488585387,398.60933338551905,69.65483908989324,154.82678854840347,0.42276145354733835
47,47,1.47998046875,150.0,150.0,23.0,13.0,494.0,485.0,607.6800549903828,243.78539768414063,677.8586655189438,398.39296255587715,70.21001602345007,154.61041771876157,0.4262658959551571
48,48,1.5098876953125,150.0,150.0,23.0,13.0,490.0,485.0,607.6379210317873,243.9007760083096,680.028236001881,397.4392322102652,72.37958650638734,153.6566873731496,0.44021845127432585
49,49,1.5399169921875,150.0,150.0,23.0,7.0,491.0,484.0,607.6379210317873,243.9007760083096,680.028236001881,397.4392322102652,72.37958650638734,153.6566873731496,0.44021845127432585
50,50,1.5799560546875,150.0,150.0,23.0,19.0,491.0,484.0,607.6365093260977,243.83851379364415,679.1483801174057,397.9176969090656,71.49973062191202,154.13515207195005,0.4343338138130149
51,51,1.6099853515625,150.0,150.0,23.0,8.0,494.0,484.0,607.6510134930057,243.90076435194962,678.2507513099041,398.40575956534127,70.60210181441039,154.6232147282257,0.42833502571617627
52,52,1.639892578125,150.0,150.0,23.0,14.0,493.0,484.0,607.5675251373733,243.88579184625482,679.0379335763105,397.9258916391997,71.38928408081676,154.1433468020841,0.433723708234953
53,53,1.669921875,150.0,150.0,23.0,10.0,494.0,485.0,607.5675251373733,243.88579184625482,680.5797548319699,397.39582565535716,72.93110533647621,153.61328081824158,0.4432613403355127
54,54,1.7099609375,150.0,150.0,23.0,5.0,492.0,481.0,607.691372787488,243.8989185740361,680.7183753731067,397.3342199610972,73.069725877613,153.5516751239816,0.4441531080987549
55,55,1.739990234375,150.0,150.0,22.0,18.0,489.0,483.0,607.6365093260977,243.83851379364415,679.6451955381518,397.58448775078216,71.99654604265811,153.80194291366658,0.437813421922776
56,56,1.7698974609375,150.0,150.0,23.0,2.0,491.0,483.0,607.6709047565421,243.8754531258933,679.2028941960417,397.96590411805056,71.554244700548,154.18335928093498,0.43450540418710465
57,57,1.7999267578125,150.0,150.0,23.0,17.0,495.0,486.0,607.6709047565421,243.8754531258933,679.2028941960417,397.96590411805056,71.554244700548,154.18335928093498,0.43450540418710465
58,58,1.8299560546875,150.0,150.0,23.0,4.0,493.0,490.0,607.6025530108188,243.90157150897357,681.0070394931445,397.2040849311727,73.35838999765076,153.42154009405712,0.4460146808603824
59,59,1.8599853515625,150.0,150.0,23.0,6.0,492.0,487.0,607.6564961101424,243.88332745152582,680.9871861714246,397.2152817372549,73.33853667593087,153.4327369001393,0.4458809560200936
60,60,1.889892578125,150.0,150.0,23.0,27.0,491.0,485.0,607.6564961101424,243.88332745152582,680.9871861714246,397.2152817372549,73.33853667593087,153.4327369001393,0.4458809560200936
61,61,1.929931640625,150.0,150.0,23.0,16.0,494.0,486.0,607.6714713655242,243.854068327655,680.0228493933117,397.3818960396463,72.37419989781802,153.5993512025307,0.4403336482900609
62,62,1.9599609375,150.0,150.0,23.0,26.0,491.0,486.0,607.6025530108188,243.90157150897357,679.9093380726805,397.39974372739175,72.26068857718678,153.61719889027617,0.43968397709319923
63,63,1.989990234375,150.0,150.0,23.0,6.0,490.0,485.0,607.6365093260977,243.83851379364415,680.8914708052054,397.18553723403915,73.24282130971164,153.40299239692357,0.445448404191715
64,64,2.0198974609375,150.0,150.0,23.0,13.0,488.0,483.0,607.6179203083809,243.85615388511985,681.6366007755182,396.91413729180573,73.9879512800245,153.13159245469015,0.45008979548337397
65,65,2.0499267578125,150.0,150.0,23.0,30.0,496.0,484.0,607.6903141969688,243.8363485522691,681.1599770694734,397.1569675938048,73.51132757397966,153.3744227566892,0.44694542083857725
66,66,2.0899658203125,150.0,150.0,23.0,12.0,497.0,483.0,607.6365093260977,243.83851379364415,680.4649786834947,397.35507821392684,72.81632918800096,153.57253337681126,0.44275411903104334
67,67,2.1199951171875,150.0,150.0,23.0,25.0,493.0,485.0,607.5489357514416,243.903441714582,680.6510584372184,397.3657596661874,73.00240894172464,153.5832148290718,0.4437159560321703
68,68,2.14990234375,150.0,150.0,23.0,9.0,491.0,486.0,607.3883060679148,243.7809751767266,681.4520525526034,396.43434514562404,73.80340305710968,152.65180030850846,0.45034082129047237
69,69,2.179931640625,150.0,150.0,23.0,16.0,488.0,484.0,607.3883060679148,243.7809751767266,681.4520525526034,396.43434514562404,73.80340305710968,152.65180030850846,0.45034082129047237
70,70,2.2099609375,150.0,150.0,23.0,0.0,493.0,483.0,607.4621560190727,243.82397871808055,680.9822109631398,396.86394539189934,73.33356146764606,153.08140055478376,0.4467471389416843
71,71,2.25,150.0,150.0,23.0,14.0,493.0,486.0,607.4606218944506,243.76134511373328,680.5190272142636,397.0395331449155,72.87037771876987,153.2569883077999,0.44383854297664205
72,72,2.2799072265625,150.0,150.0,23.0,7.0,489.0,485.0,607.4571972861031,243.7336727081366,680.6855775342477,396.97906345026456,73.03692803875401,153.19651861314898,0.44487780504011765
73,73,2.3099365234375,150.0,150.0,23.0,14.0,493.0,486.0,607.4757620401277,243.71603081187519,681.5068948509808,396.4382830646999,73.85824535548704,152.6557382275843,0.4506218638478723
74,74,2.3399658203125,150.0,150.0,23.0,23.0,497.0,482.0,607.5599454451776,243.7231025207115,681.6476113164949,396.17752990663126,73.99896182100122,152.39498506951568,0.4520399204693621
75,75,2.3699951171875,150.0,150.0,23.0,5.0,491.0,483.0,607.4757620401277,243.71603081187519,681.165044995059,396.6340142981092,73.5163954995653,152.85146946099363,0.4483049791255061
76,76,2.39990234375,150.0,150.0,23.0,21.0,495.0,484.0,607.4571972861031,243.7336727081366,680.7557260659586,396.966218744528,73.10707657046487,153.18367390741244,0.4452834273152213
77,77,2.43994140625,150.0,150.0,23.0,6.0,496.0,489.0,607.3883060679148,243.7809751767266,681.3284963287039,396.51238896574785,73.67984683321015,152.72984412863227,0.44948450837916387
78,78,2.469970703125,150.0,150.0,23.0,15.0,493.0,486.0,607.4606218944506,243.76134511373328,681.8385054832241,396.0245425785646,74.18985598773043,152.241997741449,0.4534484578624767
79,79,2.5,150.0,150.0,23.0,12.0,491.0,484.0,607.4771603077373,243.77826514591047,681.8385054832241,396.0245425785646,74.18985598773043,152.241997741449,0.4534484578624767
80,80,2.5299072265625,150.0,150.0,23.0,10.0,492.0,485.0,607.3883060679148,243.7809751767266,681.3456202463385,396.3781650246788,73.6969707508448,152.59562018756324,0.4499196761534149
81,81,2.5599365234375,150.0,150.0,23.0,27.0,493.0,486.0,607.3672279105377,243.82799560279847,681.3261040231258,396.59233013063005,73.67745452763211,152.80978529351447,0.449267058011337
82,82,2.5999755859375,150.0,150.0,23.0,9.0,494.0,487.0,607.3672279105377,243.82799560279847,681.3261040231258,396.59233013063005,73.67745452763211,152.80978529351447,0.449267058011337
83,83,2.6300048828125,150.0,150.0,23.0,5.0,496.0,486.0,607.4902334161499,243.77824680216165,682.0728012174533,395.9317970882652,74.42415172195956,152.14925225114965,0.4549318240665413
84,84,2.659912109375,150.0,150.0,24.0,9.0,497.0,487.0,607.4902334161499,243.77824680216165,682.0728012174533,395.9317970882652,74.42415172195956,152.14925225114965,0.4549318240665413
85,85,2.68994140625,150.0,150.0,23.0,13.0,490.0,487.0,607.5106695555144,243.7315606928859,681.8487788806665,395.98820355403205,74.20012938517277,152.20565871691647,0.4535970100447928
86,86,2.719970703125,150.0,150.0,23.0,21.0,493.0,484.0,607.4397325439503,243.8085964989748,681.3693403100161,396.37247466641367,73.72069081452241,152.5899298292981,0.45006031978248445
87,87,2.7598876953125,150.0,150.0,23.0,8.0,495.0,485.0,607.4418444229348,243.77907837875412,681.3693403100161,396.37247466641367,73.72069081452241,152.5899298292981,0.45006031978248445
88,88,2.7899169921875,150.0,150.0,23.0,24.0,494.0,487.0,607.5823772873703,243.703227627854,682.3769245974804,395.9896819205361,74.7282751019867,152.20713708342052,0.45639297975794013
