,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,39.0,657.0,648.0,607.7720678032597,243.72719987486218,586.9994031041365,401.4539716693315,-20.684048739503282,157.6893495142804,-0.13042499285034267
1,1,0.02001953125,0.0,0.0,23.0,41.0,656.0,649.0,607.7534568407973,243.74485485103324,587.0209796801881,401.4098853221003,-20.66247216345164,157.6452631670492,-0.13032650054758013
2,2,0.0499267578125,0.0,0.0,23.0,41.0,658.0,649.0,607.7534568407973,243.74485485103324,587.0068263097378,401.4045461297513,-20.676625533901984,157.63992397470017,-0.1304191302668227
3,3,0.0799560546875,0.0,0.0,23.0,40.0,659.0,649.0,607.7514278283177,243.77373905216874,586.9399905224,401.4168146031012,-20.743461321239806,157.6521924480501,-0.13082584844386927
4,4,0.1099853515625,113.0,113.0,23.0,41.0,655.0,647.0,607.7083339352442,243.7870322109746,587.1963101735622,401.47667707288866,-20.487141670077563,157.71205491783755,-0.1291788205262522
5,5,0.1400146484375,113.0,113.0,23.0,41.0,657.0,648.0,607.7083339352442,243.7870322109746,587.1963101735622,401.47667707288866,-20.487141670077563,157.71205491783755,-0.1291788205262522
6,6,0.169921875,113.0,113.0,23.0,12.0,657.0,647.0,607.787447683568,243.7820092202132,599.3852931145799,405.8972233256994,-8.298158729059878,162.13260117064826,-0.051136688658830746
7,7,0.2099609375,113.0,113.0,23.0,20.0,649.0,642.0,607.7534568407973,243.74485485103324,610.952972392198,408.23205519683233,3.269520548558262,164.46743304178122,0.01987682238302962
8,8,0.239990234375,113.0,113.0,23.0,5.0,632.0,629.0,607.7534568407973,243.74485485103324,617.3948965936098,409.03809567751676,9.711444749970042,165.27347352246565,0.05869236407924274
9,9,0.27001953125,113.0,113.0,24.0,11.0,603.0,612.0,607.80705929803,243.7427539372192,618.5475519897446,409.5624316835132,10.864100146104875,165.79780952846207,0.06543265627277249
10,10,0.2999267578125,113.0,113.0,23.0,15.0,599.0,598.0,607.7534568407973,243.74485485103324,619.3702357773427,409.70261834174426,11.68678393370294,165.93799618669314,0.0703125180179355
11,11,0.3299560546875,113.0,113.0,23.0,9.0,590.0,591.0,607.7327773075702,243.79137180487544,624.9689425901164,410.01300502069984,17.285490746476626,166.24838286564872,0.10360162736984835
12,12,0.3599853515625,113.0,113.0,23.0,28.0,582.0,581.0,607.7234496167283,243.81944665009186,632.0960664537594,409.8247274851732,24.41261461011959,166.06010533012207,0.14596516601852
13,13,0.4000244140625,113.0,113.0,24.0,33.0,568.0,568.0,607.8564555723731,243.73429947021148,635.5472605461641,409.5680716422012,27.863808702524352,165.80344948715006,0.1664974823333522
14,14,0.429931640625,113.0,113.0,23.0,27.0,560.0,558.0,607.7534568407973,243.74485485103324,634.5187724054427,409.8646495635428,26.835320561802973,166.10002740849168,0.16017712601507783
15,15,0.4599609375,113.0,113.0,23.0,26.0,558.0,554.0,607.7534568407973,243.74485485103324,634.5187724054427,409.8646495635428,26.835320561802973,166.10002740849168,0.16017712601507783
16,16,0.489990234375,113.0,113.0,23.0,11.0,558.0,551.0,607.8198404141418,243.73699219209718,637.0816259569649,409.7241875588527,29.398174113325126,165.95956540380158,0.1753218841136467
17,17,0.5299072265625,113.0,113.0,23.0,22.0,556.0,548.0,607.8198404141418,243.73699219209718,637.0816259569649,409.7241875588527,29.398174113325126,165.95956540380158,0.1753218841136467
18,18,0.5599365234375,113.0,113.0,23.0,21.0,546.0,542.0,607.5584197861331,243.7839093485561,644.4271658538777,408.7210821133817,36.74371401023791,164.9564599583306,0.21916988184115835
19,19,0.5899658203125,113.0,113.0,23.0,32.0,543.0,536.0,607.5584197861331,243.7839093485561,644.4271658538777,408.7210821133817,36.74371401023791,164.9564599583306,0.21916988184115835
20,20,0.6199951171875,113.0,113.0,23.0,23.0,545.0,534.0,607.6119206257601,243.7818176472429,642.5806838631847,408.8361489162257,34.89723201954496,165.07152676117457,0.20833912770414645
