,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,40.0,650.0,639.0,607.6956361974528,243.7333753636526,586.3948318551288,401.17498373672686,-21.267847383464186,157.4126355804093,-0.134295673137029
1,1,0.030029296875,0.0,0.0,23.0,41.0,649.0,640.0,607.6418070012052,243.73534966479733,586.3828072008472,401.2343516995815,-21.279872037745804,157.47200354326395,-0.1343206409367759
2,2,0.06005859375,0.0,0.0,23.0,40.0,651.0,641.0,607.6418070012052,243.73534966479733,586.3828072008472,401.2343516995815,-21.279872037745804,157.47200354326395,-0.1343206409367759
3,3,0.090087890625,0.0,0.0,23.0,40.0,649.0,640.0,607.6921863693801,243.7056926313561,586.4227642914851,401.3064116370853,-21.239914947107877,157.54406348076776,-0.1340108502377105
4,4,0.110107421875,77.0,77.0,23.0,41.0,649.0,639.0,607.6972181575259,243.79603179107752,586.405209431067,401.1968057353357,-21.257469807526036,157.43445757901816,-0.1342125453818872
5,5,0.1400146484375,77.0,77.0,23.0,35.0,648.0,640.0,607.671562901685,243.75218313793468,587.6754742589823,401.53808760188576,-19.987204979610738,157.7757394455682,-0.12600989225307851
6,6,0.1700439453125,77.0,77.0,23.0,29.0,646.0,639.0,607.7107659047185,243.688046004078,592.1675549570708,403.55609624721916,-15.49512428152218,159.7937480909016,-0.0966672933272217
7,7,0.2000732421875,77.0,77.0,24.0,34.0,647.0,639.0,607.62322709902,243.7530060715189,599.5814173932507,405.5389598075097,-8.081261845342283,161.77661165119213,-0.04991172717019453
8,8,0.2301025390625,77.0,77.0,23.0,19.0,646.0,634.0,607.7307772168309,243.73284789840864,605.9485002126921,407.23683871971156,-1.7141790259008758,163.474490563394,-0.01048552711189296
9,9,0.260009765625,77.0,77.0,23.0,28.0,637.0,631.0,607.7457366394782,243.70358462540094,608.0838259512525,407.62075935447336,0.42114671265949255,163.8584111981558,0.0025701810620419995
10,10,0.2900390625,77.0,77.0,23.0,11.0,633.0,626.0,607.6207712354435,243.78240742725689,608.4469304397858,408.2061326572139,0.7842512011927738,164.44378450089636,0.004769078125187257
11,11,0.320068359375,77.0,77.0,23.0,29.0,626.0,622.0,607.6559181019493,243.798357801746,611.0481363091798,408.6597052712908,3.3854570705867673,164.89735711497326,0.02052780943722692
12,12,0.360107421875,77.0,77.0,24.0,28.0,620.0,616.0,607.6559181019493,243.798357801746,611.0481363091798,408.6597052712908,3.3854570705867673,164.89735711497326,0.02052780943722692
13,13,0.3800048828125,77.0,77.0,23.0,8.0,607.0,608.0,607.7451816701565,243.72496807516285,615.4849418174728,408.99503707926283,7.822262578879759,165.23268892294527,0.04730557148331282
14,14,0.4100341796875,77.0,77.0,23.0,28.0,606.0,601.0,607.690181980468,243.7345587066152,618.7647110481877,409.39540028263315,11.102031809594678,165.6330521263156,0.0669277669835174
15,15,0.4400634765625,77.0,77.0,24.0,32.0,602.0,597.0,607.5871782618523,243.84779097145997,618.810692124141,409.45258958333056,11.148012885548042,165.690241427013,0.06718100201460478
16,16,0.4700927734375,77.0,77.0,23.0,21.0,594.0,591.0,607.6418070012052,243.73534966479733,617.989515078778,409.52911137929044,10.326835840185026,165.76676322297288,0.062216980666619875
17,17,0.5,77.0,77.0,23.0,32.0,597.0,586.0,607.6768436950907,243.75111337253472,618.8754210968677,409.49048380133416,11.21274185827474,165.7281356450166,0.06755449076688179
18,18,0.530029296875,77.0,77.0,23.0,31.0,589.0,586.0,607.6956361974528,243.7333753636526,621.8152749605682,409.50757168124863,14.152595721975217,165.74522352493108,0.08518103474590016
19,19,0.570068359375,77.0,77.0,23.0,34.0,589.0,583.0,607.6707714883198,243.76312982147667,623.8580341905349,409.81280229197716,16.19535495194191,166.0504541356596,0.09722522390149721
20,20,0.590087890625,77.0,77.0,23.0,10.0,586.0,580.0,607.8030990000403,243.75941509885587,623.5023578845028,409.89403666252787,15.839678645909771,166.1316885062103,0.09505677106317198
21,21,0.6199951171875,77.0,77.0,23.0,29.0,585.0,579.0,607.7154096651175,243.82439562965905,621.9758932012171,409.9340395854013,14.313213962624104,166.17169142908375,0.085923016093655
22,22,0.6500244140625,77.0,77.0,23.0,36.0,585.0,578.0,607.7154096651175,243.82439562965905,621.9758932012171,409.9340395854013,14.313213962624104,166.17169142908375,0.085923016093655
23,23,0.6900634765625,77.0,77.0,23.0,18.0,585.0,576.0,607.7340235482068,243.8067323511085,622.5341238121697,409.9271416814495,14.871444573576696,166.16479352513193,0.08926035190906542
