,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,24.0,40.0,662.0,656.0,607.8984899064043,243.7649512173236,587.227194444467,401.6288718079033,-20.431168313679905,157.80590788047192,-0.12875401014191207
1,1,0.02001953125,0.0,0.0,23.0,40.0,660.0,655.0,607.8259497446547,243.7847907530507,587.4474156858336,401.6490657944017,-20.210947072313388,157.8261018669703,-0.1273651314054596
2,2,0.050048828125,0.0,0.0,23.0,40.0,661.0,653.0,607.7301765366385,243.7270756648899,587.4094539677933,401.49831782959467,-20.248908790353653,157.6753539021633,-0.1277224460721286
3,3,0.080078125,0.0,0.0,23.0,41.0,657.0,653.0,607.7447218640461,243.7893206031329,587.4159009884536,401.36403838137767,-20.242461769693364,157.5410744539463,-0.12778987024484587
4,4,0.1099853515625,150.0,150.0,23.0,41.0,661.0,654.0,607.7651516537795,243.74261930648814,588.4551073050343,402.27549969558936,-19.20325545311266,158.452535768158,-0.1206043097366322
5,5,0.1400146484375,150.0,150.0,23.0,13.0,658.0,652.0,607.7115971594294,243.74472103351226,594.5292133005236,404.6175510531983,-13.129149457623384,160.79458712576695,-0.08147095319322598
6,6,0.1700439453125,150.0,150.0,23.0,21.0,654.0,650.0,607.7316282421688,243.7893362223186,608.7021400936368,407.8199477507097,1.0437773354898354,163.9969838232783,0.006364527063959783
7,7,0.2100830078125,150.0,150.0,23.0,16.0,648.0,642.0,607.6962575757999,243.7901424131683,621.8219186161767,409.17914906880793,14.163555858029781,165.35618514137656,0.08544627087855439
8,8,0.239990234375,150.0,150.0,23.0,11.0,610.0,615.0,607.6962575757999,243.7901424131683,621.8219186161767,409.17914906880793,14.163555858029781,165.35618514137656,0.08544627087855439
9,9,0.27001953125,150.0,150.0,23.0,14.0,588.0,595.0,607.6422503233422,243.8837582210651,626.742669760057,410.0875956626298,19.08430700191002,166.2646317351984,0.11428257947195934
10,10,0.300048828125,150.0,150.0,23.0,8.0,578.0,583.0,607.7651516537795,243.74261930648814,629.4500491361374,410.20019983713286,21.79168637799046,166.37723590970148,0.13023620912183104
11,11,0.330078125,150.0,150.0,23.0,8.0,569.0,570.0,607.7651516537795,243.74261930648814,629.4500491361374,410.20019983713286,21.79168637799046,166.37723590970148,0.13023620912183104
12,12,0.3599853515625,150.0,150.0,23.0,15.0,560.0,561.0,607.7115971594294,243.74472103351226,638.1401734881397,409.3885667516765,30.48181072999273,165.5656028242451,0.1820683219304051
13,13,0.4000244140625,150.0,150.0,23.0,18.0,545.0,545.0,607.750193802757,243.77188238581783,646.7541287918314,408.38352336680845,39.09576603368441,164.56055943937707,0.23325246945174996
14,14,0.4300537109375,150.0,150.0,23.0,15.0,536.0,536.0,607.7301765366385,243.7270756648899,648.5945490298809,408.18615649258055,40.93618627173396,164.36319256514918,0.24409312891162124
15,15,0.4600830078125,150.0,150.0,23.0,10.0,537.0,532.0,607.7301765366385,243.7270756648899,647.2064768351146,408.512199534144,39.548114076967636,164.6892356067126,0.23567529091260286
16,16,0.489990234375,150.0,150.0,23.0,10.0,534.0,527.0,607.7301765366385,243.7270756648899,647.6850933846722,408.60492843822084,40.02673062652525,164.78196451078946,0.23829205560771083
17,17,0.52001953125,150.0,150.0,23.0,15.0,531.0,524.0,607.7316282421688,243.7893362223186,653.6283993921924,407.04215172619433,45.970036634045414,163.21918779876296,0.27453441507673026
18,18,0.56005859375,150.0,150.0,23.0,14.0,522.0,518.0,607.7115971594294,243.74472103351226,659.7394702801447,405.4670749098965,52.08110752199775,161.64411098246512,0.3116938110581735
19,19,0.590087890625,150.0,150.0,23.0,15.0,519.0,514.0,607.7651516537795,243.74261930648814,661.1588012970866,405.192573819117,53.50043853893965,161.36960989168563,0.3201354529257282
20,20,0.6199951171875,150.0,150.0,23.0,6.0,521.0,510.0,607.642636733259,243.792028811798,658.8150332436652,405.9409019859585,51.15667048551825,162.1179380585271,0.3056630904506613
21,21,0.6500244140625,150.0,150.0,22.0,15.0,517.0,513.0,607.7447218640461,243.7893206031329,658.950546088131,405.74976373750536,51.29218332998403,161.926799810074,0.3067625485554925
22,22,0.6900634765625,150.0,150.0,23.0,8.0,516.0,510.0,607.7252255745242,243.75538844853887,663.8240881352334,404.3275658611165,56.16572537708646,160.50460193368514,0.3366144000802856
23,23,0.719970703125,150.0,150.0,23.0,4.0,509.0,509.0,607.7438271248128,243.73773404408897,667.8669434386318,402.6417575920781,60.20858068048483,158.8187936646467,0.3623624067023039
24,24,0.75,150.0,150.0,23.0,11.0,507.0,504.0,607.8765826437085,243.75470002564853,668.0148362850981,402.60289529619484,60.35647352695116,158.77993136876347,0.36325762031657083
25,25,0.780029296875,150.0,150.0,23.0,7.0,511.0,501.0,607.6748050825728,243.78505896893643,665.6838667364452,403.60073155564453,58.025503978298275,159.77776762821316,0.3483535816305784
26,26,0.81005859375,150.0,150.0,23.0,11.0,512.0,500.0,607.7637970413492,243.78255419973675,666.5214744621285,403.48944250491166,58.86311170398153,159.6664785774803,0.3532033405749941
27,27,0.840087890625,150.0,150.0,23.0,0.0,509.0,500.0,607.6562031632526,243.8027231506187,669.9113987626367,401.82152750041735,62.253036004489786,157.99856357298597,0.3753320625828095
28,28,0.8699951171875,150.0,150.0,23.0,10.0,501.0,494.0,607.7560203271045,243.84074260165906,673.1591077425687,400.7236789999262,65.50074498442177,156.90071507249485,0.39547218373487036
29,29,0.9100341796875,150.0,150.0,23.0,11.0,503.0,493.0,607.7591830433278,243.792528486677,672.3790660277535,400.94718990575063,64.72070326960659,157.12422597831926,0.3907294363181566
30,30,0.9400634765625,150.0,150.0,43.0,18.0,503.0,493.0,607.7098332499119,243.8008284821881,670.2651026109219,401.72689369958516,62.60673985277492,157.9039297721538,0.3774736327100418
31,31,0.969970703125,150.0,150.0,22.0,11.0,507.0,497.0,607.709354084869,243.89301648610683,671.2119060965769,401.3416297936788,63.553543338429904,157.51866586624743,0.38349137285790164
32,32,1.0,150.0,150.0,23.0,3.0,504.0,497.0,607.7427736689751,243.70589906011642,674.8333329074076,399.8923782188083,67.17497014926062,156.06941429137692,0.40645015544393787
33,33,1.0400390625,150.0,150.0,23.0,10.0,499.0,495.0,607.7252255745242,243.75538844853887,676.5141413491899,399.1215350730109,68.85577859104296,155.2985711455795,0.4173324117495157
34,34,1.070068359375,150.0,150.0,23.0,8.0,500.0,492.0,607.7252255745242,243.75538844853887,676.5141413491899,399.1215350730109,68.85577859104296,155.2985711455795,0.4173324117495157
35,35,1.0999755859375,150.0,150.0,23.0,7.0,497.0,492.0,607.6748050825728,243.78505896893643,675.2354866630737,399.5904310038904,67.5771239049268,155.767467076459,0.4093287302947371
36,36,1.1300048828125,150.0,150.0,23.0,13.0,497.0,493.0,607.79834766056,243.8200539525235,673.7984055473772,400.4290607714705,66.14004278923028,156.60609684403914,0.3996101582109905
37,37,1.1600341796875,150.0,150.0,23.0,0.0,503.0,491.0,607.7438822997311,243.84742268471518,675.1687499194834,399.6221043843351,67.51038716133644,155.79914045690373,0.4088939210737284
38,38,1.1900634765625,150.0,150.0,23.0,4.0,496.0,491.0,607.7252255745242,243.75538844853887,677.9050244582874,398.4659709935685,70.24666170014041,154.6430070661371,0.4263830088615096
39,39,1.219970703125,150.0,150.0,23.0,7.0,497.0,487.0,607.7718159488653,243.91038285859005,678.9387619403695,397.96507006654326,71.2803991822226,154.1421061391119,0.4331449872748672
40,40,1.25,150.0,150.0,23.0,4.0,494.0,487.0,607.7438271248128,243.73773404408897,677.6174160553343,398.5313725938736,69.95905329718732,154.7084086664422,0.4246814627899839
41,41,1.2900390625,150.0,150.0,23.0,14.0,497.0,490.0,607.6766753146018,243.8474535812646,676.4416668178168,399.0966688831992,68.78330405966983,155.2737049557678,0.4170016305047515
42,42,1.320068359375,150.0,150.0,23.0,30.0,501.0,489.0,607.7151372369714,243.83896413163316,677.9979528165072,398.6362277017057,70.33959005836027,154.81326377427433,0.4264664782501331
43,43,1.3499755859375,150.0,150.0,23.0,20.0,495.0,489.0,607.6853710115657,243.82210919193835,680.1564473104206,397.5147841612372,72.49808455227367,153.6918202338058,0.4407611886309057
44,44,1.3800048828125,150.0,150.0,23.0,12.0,494.0,487.0,607.789386488635,243.7903350559824,680.3170537198619,397.4722344907302,72.65869096171491,153.64927056329884,0.4417226320969662
45,45,1.4200439453125,150.0,150.0,22.0,21.0,496.0,486.0,607.7357998211701,243.792434512028,678.8560384304062,398.23575520216417,71.19767567225927,154.4127912747328,0.43203523732112675
46,46,1.4500732421875,150.0,150.0,23.0,8.0,496.0,488.0,607.670104982436,243.96194058991847,678.3604335482868,398.50295649311613,70.70207079013983,154.67999256568476,0.4287310600125707
47,47,1.47998046875,150.0,150.0,23.0,4.0,495.0,488.0,607.7697897990653,243.82960094161288,679.8175124253479,397.65559250716757,72.15914966720095,153.8326285797362,0.4386035627294305
48,48,1.510009765625,150.0,150.0,23.0,13.0,497.0,489.0,607.7058188748159,243.86704674691,681.2364978687747,397.28045138379633,73.57813511062773,153.45748745636496,0.44708846215656045
49,49,1.5400390625,150.0,150.0,23.0,18.0,495.0,488.0,607.7935931822452,243.91187076118408,681.1661657107247,397.2932569142041,73.50780295257778,153.47029298677273,0.44668323732867316
50,50,1.580078125,150.0,150.0,23.0,10.0,498.0,487.0,607.8387666575043,243.78188004740727,679.9127827080197,397.6256409892328,72.25441994987273,153.80267706180143,0.4391859944716702
51,51,1.6099853515625,150.0,150.0,23.0,12.0,497.0,487.0,607.7337782505698,243.82132699309417,679.7902355212923,397.740613164944,72.13187276314534,153.91764923751265,0.4382458691561612
52,52,1.6400146484375,150.0,150.0,24.0,10.0,498.0,491.0,607.7204220924111,243.8378944096304,681.1661657107247,397.2932569142041,73.50780295257778,153.47029298677273,0.44668323732867316
53,53,1.6700439453125,150.0,150.0,23.0,20.0,498.0,491.0,607.7331104604506,243.83219850615845,682.2138030736327,396.5745509763072,74.55544031548573,152.75158704887582,0.4540685732294772
54,54,1.7000732421875,150.0,150.0,23.0,5.0,495.0,491.0,607.7331104604506,243.83219850615845,682.2138030736327,396.5745509763072,74.55544031548573,152.75158704887582,0.4540685732294772
55,55,1.72998046875,150.0,150.0,23.0,1.0,497.0,487.0,607.7331104604506,243.83219850615845,682.2138030736327,396.5745509763072,74.55544031548573,152.75158704887582,0.4540685732294772
56,56,1.77001953125,150.0,150.0,23.0,0.0,502.0,487.0,607.7544012796742,243.77477514599548,680.7639666074632,397.4053781006363,73.10560384931625,153.58241417320494,0.44426591947193983
57,57,1.800048828125,150.0,150.0,23.0,14.0,496.0,486.0,607.8082419315092,243.77259587952025,680.9525082963075,397.3179809297517,73.29414553816059,153.4950170023203,0.4454875933250376
58,58,1.830078125,150.0,150.0,23.0,20.0,495.0,486.0,607.6667691859686,243.83977834207286,682.1358071864896,396.717215659621,74.47744442834266,152.89425173218962,0.4532884853837113
59,59,1.8599853515625,150.0,150.0,23.0,4.0,495.0,489.0,607.7204220924111,243.8378944096304,682.7319770999536,396.29302686429253,75.07361434180666,152.47006293686115,0.45753518442508845
60,60,1.8900146484375,150.0,150.0,23.0,17.0,494.0,488.0,607.7684441149654,243.84807721038948,682.0014801602535,396.64682733852766,74.3431174021066,152.82386341109628,0.4527592806230739
61,61,1.9300537109375,150.0,150.0,23.0,10.0,500.0,488.0,607.7697897990653,243.82960094161288,681.2364978687747,397.28045138379633,73.57813511062773,153.45748745636496,0.44708846215656045
62,62,1.9600830078125,150.0,150.0,23.0,10.0,497.0,487.0,607.6371391484951,243.8964792943108,682.7304246655033,396.0794094419602,75.07206190735633,152.25644551452882,0.45808284706901453
63,63,1.989990234375,150.0,150.0,23.0,20.0,494.0,488.0,607.6371391484951,243.8964792943108,682.7304246655033,396.0794094419602,75.07206190735633,152.25644551452882,0.45808284706901453
64,64,2.02001953125,150.0,150.0,22.0,12.0,496.0,485.0,607.7601242547353,243.75526905190682,682.8861038327843,395.99325189094253,75.22774107463738,152.17028796351116,0.4591298606245931
65,65,2.050048828125,150.0,150.0,23.0,12.0,501.0,487.0,607.6561621727866,243.78704346621342,682.2520239817379,396.3122944517162,74.59366122359097,152.4893305242848,0.4549485427329214
66,66,2.090087890625,150.0,150.0,44.0,36.0,496.0,486.0,607.706563051948,243.7573745571044,681.8345169074636,396.61458960947454,74.17615414931663,152.79162568204316,0.45195832593897783
67,67,2.1199951171875,150.0,150.0,23.0,5.0,496.0,488.0,607.6375716124679,243.80470770625303,682.4302796639931,396.13056952240504,74.77191690584618,152.30760559497367,0.4563629050924189
68,68,2.1500244140625,150.0,150.0,23.0,13.0,496.0,488.0,607.7391999957437,243.81299000839115,683.1516344001923,395.98869424402017,75.49327164204533,152.1657303165888,0.4605430632883216
69,69,2.1800537109375,150.0,150.0,23.0,5.0,496.0,488.0,607.6375716124679,243.80470770625303,683.0779598860877,396.0174591755568,75.41959712794073,152.1944952481254,0.4600792451355551
70,70,2.2100830078125,150.0,150.0,23.0,8.0,495.0,486.0,607.7251532438853,243.73972009949586,682.5102162438653,396.16603570735083,74.85185348571838,152.34307177991946,0.45669356939606814
71,71,2.239990234375,150.0,150.0,22.0,16.0,497.0,488.0,607.6859168406066,243.80388758618201,682.3394952728067,396.19737509855247,74.6811325146598,152.3744111711211,0.4557091665321364
72,72,2.280029296875,150.0,150.0,23.0,6.0,498.0,486.0,607.7251532438853,243.73972009949586,682.9070875049732,396.03534449563324,75.24872474682627,152.21238056820187,0.4591307821067011
73,73,2.31005859375,150.0,150.0,24.0,18.0,497.0,488.0,607.6557134312673,243.87903713797093,683.424734604331,395.68463687424554,75.76637184618403,151.86167294681417,0.46278084197999736
