,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,40.0,647.0,636.0,607.6293186488912,243.830731415528,586.0327585904513,401.1241146593537,-21.588023789091608,157.28325709886195,-0.13640338916726913
1,1,0.030029296875,0.0,0.0,23.0,40.0,644.0,635.0,607.5756968420336,243.83261615068952,586.0801008258735,400.9819830128747,-21.5406815536694,157.14112545238294,-0.13622953373328497
2,2,0.06005859375,0.0,0.0,23.0,40.0,644.0,635.0,607.5756968420336,243.83261615068952,586.0801008258735,400.9819830128747,-21.5406815536694,157.14112545238294,-0.13622953373328497
3,3,0.0899658203125,41.0,41.0,23.0,40.0,649.0,639.0,607.6446871864382,243.78530932581413,586.0801008258735,400.9819830128747,-21.5406815536694,157.14112545238294,-0.13622953373328497
4,4,0.1199951171875,41.0,41.0,23.0,41.0,644.0,638.0,607.6982427846749,243.78320925460116,586.069602263049,401.27971258800017,-21.551180116493924,157.4388550275084,-0.13604053688581083
5,5,0.1500244140625,41.0,41.0,23.0,29.0,645.0,639.0,607.6446871864382,243.78530932581413,586.9651312966342,401.60544151666284,-20.655651082908662,157.76458395617107,-0.1301865359487585
6,6,0.1800537109375,41.0,41.0,23.0,36.0,644.0,638.0,607.5790314550547,243.95467481827424,589.0308057403212,402.3717796965146,-18.58997663922173,158.5309221360228,-0.11673093941743347
7,7,0.2099609375,41.0,41.0,23.0,39.0,647.0,636.0,607.5790314550547,243.95467481827424,589.0308057403212,402.3717796965146,-18.58997663922173,158.5309221360228,-0.11673093941743347
8,8,0.239990234375,41.0,41.0,23.0,40.0,641.0,634.0,607.5790314550547,243.95467481827424,589.0308057403212,402.3717796965146,-18.58997663922173,158.5309221360228,-0.11673093941743347
9,9,0.27001953125,41.0,41.0,23.0,40.0,638.0,633.0,607.6022410609629,243.890051448887,595.3102546572917,404.5940769627275,-12.310527722251209,160.75321940223574,-0.07643110911184348
10,10,0.300048828125,41.0,41.0,23.0,41.0,638.0,631.0,607.702447792032,243.90464185478385,595.5180207903514,404.69142398458223,-12.10276158919146,160.85056642409046,-0.07510075722208381
11,11,0.3299560546875,41.0,41.0,23.0,41.0,640.0,632.0,607.5222158336088,243.9257223408776,596.5975316377079,404.99382487348646,-11.023250741835,161.1529673129947,-0.06829602234004538
12,12,0.3599853515625,41.0,41.0,23.0,40.0,636.0,631.0,607.6730770915033,243.82256884044486,598.3024625549033,405.7130319750154,-9.318319824639616,161.8721744145236,-0.0575024531076788
13,13,0.3900146484375,41.0,41.0,23.0,41.0,636.0,631.0,607.6730770915033,243.82256884044486,598.3024625549033,405.7130319750154,-9.318319824639616,161.8721744145236,-0.0575024531076788
14,14,0.4200439453125,41.0,41.0,23.0,41.0,635.0,627.0,607.6390859507771,243.88674067641216,599.1485038218641,405.7034860827788,-8.472278557678806,161.86262852228703,-0.05229467781226571
15,15,0.449951171875,41.0,41.0,23.0,41.0,635.0,626.0,607.5909654071068,243.8763039812511,599.041268324253,405.74451329247773,-8.579514055289906,161.90365573198596,-0.05294195994616797
16,16,0.47998046875,41.0,41.0,23.0,41.0,634.0,627.0,607.5787919537512,243.87566117542224,598.7696128927056,405.75723117691706,-8.851169486837307,161.9163736164253,-0.05461071356280037
17,17,0.510009765625,41.0,41.0,23.0,41.0,634.0,623.0,607.5372148312623,243.877973519976,599.2415535221812,405.92765289262553,-8.379228857361682,162.08679533213376,-0.051649959356500456
18,18,0.5400390625,41.0,41.0,23.0,42.0,630.0,621.0,607.540879394216,243.90812411215344,600.2368755817844,406.2190043998867,-7.383906797758527,162.37814683939496,-0.04544222029703082
19,19,0.5699462890625,41.0,41.0,24.0,41.0,629.0,620.0,607.6307121225349,243.8113274271543,600.7008016659745,406.19922638713956,-6.919980713568407,162.3583688266478,-0.04259586392308717
20,20,0.5999755859375,41.0,41.0,23.0,41.0,630.0,621.0,607.5430272928355,243.97040685107402,600.3436055725954,406.30356492058183,-7.277176806947523,162.46270736009006,-0.044762984620862624
