,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,40.0,659.0,655.0,607.6500262508308,243.8014799101323,587.3197044348465,401.5827071292933,-20.37214895083332,157.80932766289968,-0.12838340706545184
1,1,0.030029296875,0.0,0.0,23.0,40.0,663.0,654.0,607.7033951287765,243.89196319293862,587.3034275005169,401.6354231442867,-20.38842588516286,157.86204367789307,-0.12844242260073271
2,2,0.06005859375,0.0,0.0,23.0,40.0,662.0,653.0,607.6789793413935,243.8292908835696,587.3034275005169,401.6354231442867,-20.38842588516286,157.86204367789307,-0.12844242260073271
3,3,0.080078125,0.0,0.0,23.0,40.0,664.0,653.0,607.8224585355165,243.74338731448003,587.2885406483276,401.65376553203834,-20.403312737352167,157.88038606564473,-0.12852040800564477
4,4,0.110107421875,150.0,150.0,23.0,40.0,662.0,654.0,607.6984289306158,243.80069308448773,588.0729519138097,402.3542107616536,-19.618901471870117,158.58083129525997,-0.12309002347867212
5,5,0.14990234375,150.0,150.0,22.0,40.0,662.0,652.0,607.7054081394625,243.86222854950088,594.2082097009412,404.6076983648748,-13.483643684738581,160.8343188984812,-0.08364002658733204
6,6,0.179931640625,150.0,150.0,23.0,34.0,659.0,650.0,607.7180156021458,243.7222820464994,607.8792645340931,407.91810461694007,0.18741114841327544,164.14472515054646,0.0011417428540968634
7,7,0.2099609375,150.0,150.0,22.0,8.0,648.0,643.0,607.7004630241111,243.7717982519636,621.1207979066892,409.3467134349346,13.428944521009385,165.573333968541,0.08092857744389247
8,8,0.239990234375,150.0,150.0,23.0,9.0,615.0,619.0,607.7004630241111,243.7717982519636,621.1207979066892,409.3467134349346,13.428944521009385,165.573333968541,0.08092857744389247
9,9,0.27001953125,150.0,150.0,23.0,6.0,587.0,594.0,607.6309323020408,243.91096854531727,626.4264811039517,409.84402774943663,18.734627718271895,166.07064828304303,0.11233625407227603
10,10,0.300048828125,150.0,150.0,23.0,18.0,578.0,581.0,607.7540451916984,243.7696935812341,626.5516596027069,410.1998714143482,18.859806217027085,166.4264919479546,0.11284075291957067
11,11,0.340087890625,150.0,150.0,23.0,29.0,573.0,572.0,607.7390484556582,243.79898469360924,629.1791620842375,410.3437484473256,21.48730869855774,166.570368980932,0.12828990986226368
12,12,0.369873046875,150.0,150.0,23.0,33.0,559.0,559.0,607.7540451916984,243.7696935812341,637.7076782892117,409.5308858948122,30.015824903531893,165.75750642841857,0.17914150862433964
13,13,0.39990234375,150.0,150.0,23.0,17.0,547.0,546.0,607.6797820362343,243.8183333000351,646.6415757695066,408.5008656822096,38.94972238382684,164.72748621581601,0.23218510309705426
14,14,0.429931640625,150.0,150.0,23.0,29.0,536.0,534.0,607.6797820362343,243.8183333000351,646.6415757695066,408.5008656822096,38.94972238382684,164.72748621581601,0.23218510309705426
15,15,0.469970703125,150.0,150.0,23.0,28.0,536.0,531.0,607.6797820362343,243.8183333000351,647.2006225414284,408.63623690604754,39.50876915574861,164.86285743965394,0.2352104908284565
16,16,0.5,150.0,150.0,23.0,15.0,539.0,530.0,607.7521113117708,243.8096266993699,647.56867249767,408.63595044231454,39.876819111990244,164.86257097592093,0.2373210307721464
17,17,0.530029296875,150.0,150.0,23.0,27.0,534.0,525.0,607.6314185279995,243.81915213569667,653.4125791700033,407.16803192466864,45.72072578432346,163.39465245827503,0.27283970477402886
18,18,0.56005859375,150.0,150.0,23.0,19.0,524.0,521.0,607.5742106983135,243.7766564429213,659.7265029605754,405.3901679970679,52.03464957489564,161.6167885306743,0.31148272066642047
19,19,0.590087890625,150.0,150.0,23.0,20.0,520.0,514.0,607.6631978797125,243.77396058910733,661.2343578698823,405.12539477001627,53.54250448420248,161.35201530362266,0.3204028918855162
20,20,0.6298828125,150.0,150.0,24.0,2.0,519.0,513.0,607.6007623677606,243.83409160760982,658.7952713584901,405.7239914664693,51.10341797281035,161.95061200007567,0.30566054992084035
21,21,0.659912109375,150.0,150.0,23.0,21.0,523.0,515.0,607.6817706806493,243.75650514195092,658.8811797155263,405.6877247261554,51.189326329846494,161.9143452597618,0.30620726681532234
22,22,0.68994140625,150.0,150.0,23.0,14.0,521.0,515.0,607.8132872617815,243.80337471684555,663.9174937491443,404.2762943463858,56.22564036346455,160.50291487999218,0.33695020863082
23,23,0.719970703125,150.0,150.0,23.0,16.0,514.0,507.0,607.6278290608167,243.77476806286927,668.1252645776706,402.5960992441808,60.433411191990785,158.82271977778717,0.36359136232698963
24,24,0.75,150.0,150.0,23.0,31.0,511.0,503.0,607.7155822099046,243.7095131636989,668.4269497432206,402.4491825095064,60.73509635754078,158.67580304311278,0.365558443000692
25,25,0.7900390625,150.0,150.0,23.0,20.0,511.0,503.0,607.6762906812789,243.7739445105726,666.4856357300944,403.4586856419061,58.79378234441458,159.68530617551247,0.35278279455197986
26,26,0.820068359375,150.0,150.0,23.0,16.0,512.0,504.0,607.690711591536,243.73917860934483,666.7278280675516,403.29771974698264,59.035974681871835,159.52434028058903,0.35444591092504235
27,27,0.85009765625,150.0,150.0,23.0,13.0,512.0,504.0,607.6481865732652,243.81969311727292,670.6402091850648,401.705571861314,62.94835579938501,157.9321923949204,0.37928023345944956
28,28,0.8798828125,150.0,150.0,23.0,26.0,504.0,501.0,607.6967416935107,243.72723992760396,673.6587957696306,400.50320053939794,65.96694238395082,156.72982107300433,0.3983893263711757
29,29,0.919921875,150.0,150.0,23.0,34.0,508.0,497.0,607.6762906812789,243.7739445105726,673.0027082216233,400.71528020482634,65.31085483594347,156.94190073843274,0.39434799348845045
30,30,0.949951171875,150.0,150.0,23.0,37.0,505.0,499.0,607.5531168249438,243.82369537245944,671.0091905186563,401.4781900695034,63.31733713297649,157.7048106031098,0.38179256252972665
31,31,0.97998046875,150.0,150.0,23.0,40.0,510.0,499.0,607.571743434952,243.8060608078368,671.7814516792374,401.3086557481215,64.08959829355763,157.5352762817279,0.38637780186546933
32,32,1.010009765625,150.0,150.0,23.0,41.0,507.0,497.0,607.6466287761509,243.75702969889954,675.202269568319,399.62455939863855,67.51041618263923,155.85117993224495,0.4087722571017282
33,33,1.0400390625,150.0,150.0,23.0,29.0,503.0,495.0,607.7155822099046,243.7095131636989,677.0860936485524,398.78199635698786,69.39424026287259,155.00861689059425,0.42092284491039317
34,34,1.080078125,150.0,150.0,23.0,33.0,501.0,493.0,607.5927977765285,243.75899967268202,676.1982971805419,399.35085709440284,68.5064437948621,155.57747762800923,0.414788769636191
35,35,1.110107421875,150.0,150.0,23.0,38.0,501.0,493.0,607.5927977765285,243.75899967268202,676.1982971805419,399.35085709440284,68.5064437948621,155.57747762800923,0.414788769636191
36,36,1.139892578125,150.0,150.0,23.0,24.0,501.0,496.0,607.6225477521959,243.77583749956366,675.5251781008106,399.6573393996522,67.83332471513086,155.88395993325858,0.4104385444663913
37,37,1.169921875,150.0,150.0,23.0,34.0,508.0,495.0,607.6225477521959,243.77583749956366,675.5251781008106,399.6573393996522,67.83332471513086,155.88395993325858,0.4104385444663913
38,38,1.2099609375,150.0,150.0,23.0,36.0,501.0,494.0,607.6863094915523,243.75805830811126,679.6387006661703,397.57950874628494,71.94684728049049,153.80612927989134,0.43753788861564247
39,39,1.239990234375,150.0,150.0,23.0,8.0,498.0,491.0,607.6863094915523,243.75805830811126,679.6387006661703,397.57950874628494,71.94684728049049,153.80612927989134,0.43753788861564247
40,40,1.27001953125,150.0,150.0,24.0,8.0,498.0,489.0,607.6863094915523,243.75805830811126,678.2639460535362,398.36624237497716,70.5720926678564,154.59286290858356,0.4282485757895591
41,41,1.300048828125,150.0,150.0,23.0,18.0,498.0,493.0,607.649944607992,243.85074642534786,677.0250297553863,398.72295757935365,69.3331763697065,154.94957811296004,0.4207366323645934
42,42,1.330078125,150.0,150.0,23.0,26.0,500.0,493.0,607.7193838424109,243.80266379858867,678.2033193520267,398.3132579233485,70.51146596634692,154.53987845695488,0.42805343080060826
43,43,1.360107421875,150.0,150.0,24.0,19.0,496.0,492.0,607.5635884770345,243.80114609863858,680.579915397475,397.2956871942147,72.88806201179523,153.52230772782107,0.4432621272769005
44,44,1.39990234375,150.0,150.0,23.0,10.0,497.0,488.0,607.6842755851973,243.78693176550786,680.9400975281134,397.09740031701125,73.24824414243358,153.32402085061764,0.4456774474765842
45,45,1.429931640625,150.0,150.0,23.0,21.0,497.0,488.0,607.6168091538152,243.89713026061352,679.6448946716023,397.5210079017245,71.9530412859225,153.74762843533088,0.43771696179811825
46,46,1.4599609375,150.0,150.0,23.0,20.0,501.0,489.0,607.6863094915523,243.75805830811126,679.055858683498,397.8688293298657,71.36400529781815,154.0954498634721,0.4337071650514419
