,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,41.0,648.0,640.0,607.5865546923217,243.70729794041264,586.0925861882298,400.96154193575285,-21.56069141799503,157.17562718477137,-0.13632495812322945
1,1,0.0299072265625,0.0,0.0,23.0,40.0,650.0,639.0,607.5865546923217,243.70729794041264,586.0925861882298,400.96154193575285,-21.56069141799503,157.17562718477137,-0.13632495812322945
2,2,0.0599365234375,0.0,0.0,23.0,41.0,647.0,638.0,607.6394741689589,243.73618807996982,586.0757308860857,401.0107808546837,-21.57754672013914,157.2248661037022,-0.13638801601262954
3,3,0.0899658203125,0.0,0.0,23.0,40.0,645.0,639.0,607.4969450325377,243.80398697016238,586.0757308860857,401.0107808546837,-21.57754672013914,157.2248661037022,-0.13638801601262954
4,4,0.1099853515625,41.0,41.0,23.0,41.0,646.0,640.0,607.5515443461193,243.69154172824182,586.0925861882298,400.96154193575285,-21.56069141799503,157.17562718477137,-0.13632495812322945
5,5,0.139892578125,41.0,41.0,23.0,41.0,650.0,642.0,607.6018902753352,243.66187688371244,586.5574334248382,401.4488355498676,-21.09584418138661,157.66292079888615,-0.13301341782152393
6,6,0.169921875,41.0,41.0,23.0,41.0,648.0,642.0,607.6554024942354,243.65975890889922,588.6857884614352,402.1877870171613,-18.967489144789624,158.40187226617985,-0.11917540323587529
7,7,0.199951171875,41.0,41.0,23.0,41.0,646.0,639.0,607.5534711036474,243.75390647546683,591.5929476329964,403.02520400858833,-16.060329973228477,159.23928925760686,-0.10051667848817601
8,8,0.239990234375,41.0,41.0,23.0,41.0,643.0,638.0,607.5998848637157,243.69074169954519,594.1393015397915,403.96208525524537,-13.513976066433315,160.1761705042639,-0.08417011841386114
9,9,0.2598876953125,41.0,41.0,23.0,41.0,646.0,635.0,607.5812775773762,243.70836864035638,595.2240864030156,404.4608295909449,-12.429191203209257,160.67491483996344,-0.07720239261099074
10,10,0.2999267578125,41.0,41.0,23.0,41.0,645.0,636.0,607.5812775773762,243.70836864035638,595.2240864030156,404.4608295909449,-12.429191203209257,160.67491483996344,-0.07720239261099074
11,11,0.3299560546875,41.0,41.0,23.0,41.0,643.0,635.0,607.5515443461193,243.69154172824182,595.4420884697731,404.5376497201206,-12.211189136451708,160.75173496913914,-0.07581742357134724
12,12,0.3599853515625,41.0,41.0,23.0,41.0,642.0,636.0,607.5515443461193,243.69154172824182,596.5503250198432,404.8012047915837,-11.102952586381662,161.01529004060222,-0.06884690736661096
13,13,0.389892578125,41.0,41.0,23.0,41.0,639.0,632.0,607.5329762032494,243.70920063635222,598.3956012543409,405.48501763182327,-9.257676351883902,161.6991028808418,-0.05719005826136757
14,14,0.419921875,41.0,41.0,23.0,41.0,636.0,629.0,607.5998848637157,243.69074169954519,599.3325235942109,405.55254731381586,-8.320754012013936,161.7666325628344,-0.05139148487001637
15,15,0.449951171875,41.0,41.0,23.0,41.0,636.0,628.0,607.5329762032494,243.70920063635222,599.2234598344244,405.61380158783874,-8.429817771800458,161.82788683685726,-0.05204421536523006
16,16,0.47998046875,41.0,41.0,23.0,41.0,637.0,627.0,607.5534711036474,243.75390647546683,598.7683032163559,405.5978046238157,-8.884974389868944,161.81188987283423,-0.05485419538978123
17,17,0.5098876953125,41.0,41.0,22.0,41.0,634.0,625.0,607.6018902753352,243.66187688371244,599.2288385699793,405.69233516164803,-8.42443903624553,161.90642041066656,-0.051985885063574745
18,18,0.5399169921875,41.0,41.0,23.0,41.0,631.0,624.0,607.5119119385372,243.75623751060974,600.4493250657349,406.0794869061512,-7.203952540489922,162.29357215516973,-0.044359284484824624
19,19,0.5699462890625,41.0,41.0,23.0,41.0,633.0,623.0,607.5119119385372,243.75623751060974,600.9420113971853,406.0473987552713,-6.711266209039536,162.2614840042898,-0.041337247400159136
20,20,0.5999755859375,41.0,41.0,23.0,41.0,635.0,624.0,607.7114891287716,243.93640225244982,600.6540063564696,406.28021263664704,-6.999271249755225,162.49429788566556,-0.04304734023621953
21,21,0.6300048828125,41.0,41.0,23.0,41.0,633.0,622.0,607.7114891287716,243.93640225244982,600.6540063564696,406.28021263664704,-6.999271249755225,162.49429788566556,-0.04304734023621953
22,22,0.659912109375,41.0,41.0,23.0,41.0,632.0,623.0,607.6774139747271,243.88980408787972,600.1549772655915,406.2323944910708,-7.498300340633364,162.44647974008933,-0.04612584907171228
23,23,0.68994140625,41.0,41.0,23.0,41.0,629.0,623.0,607.6237796078792,243.89168384032538,600.3150360295602,406.29724663963515,-7.338241576664586,162.51133188865367,-0.045124607816951844
24,24,0.719970703125,41.0,41.0,23.0,41.0,629.0,621.0,607.6774139747271,243.88980408787972,601.0466046175153,406.196734960523,-6.6066729887095335,162.4108202095415,-0.040656357966428476
25,25,0.75,41.0,41.0,23.0,42.0,629.0,621.0,607.6423746921196,243.8740267936693,601.5477643540945,406.48976144822257,-6.105513252130322,162.7038466972411,-0.03750771705814284
26,26,0.7799072265625,41.0,41.0,23.0,20.0,623.0,619.0,607.6423746921196,243.8740267936693,600.95373192225,406.2691994737799,-6.699545683974861,162.48328472279843,-0.04120887229056024
27,27,0.8099365234375,41.0,41.0,23.0,33.0,626.0,617.0,607.6977709615388,243.93474118512637,600.5254950667436,406.36765342855483,-7.127782539481245,162.58173867757336,-0.043813168674724776
28,28,0.8399658203125,41.0,41.0,23.0,38.0,625.0,617.0,607.5876691937844,243.9864882138708,600.7791908729051,406.2775327906916,-6.8740867333197,162.49161803971015,-0.04227904477547859
29,29,0.8699951171875,41.0,41.0,23.0,40.0,622.0,617.0,607.6977709615388,243.93474118512637,601.5301280110965,406.50518479126856,-6.123149595128325,162.71927004028709,-0.03761239749555987
30,30,0.89990234375,41.0,41.0,23.0,39.0,626.0,617.0,607.6977709615388,243.93474118512637,601.5301280110965,406.50518479126856,-6.123149595128325,162.71927004028709,-0.03761239749555987
31,31,0.929931640625,41.0,41.0,23.0,41.0,625.0,616.0,607.6423746921196,243.8740267936693,601.7006566516543,406.474178014266,-5.952620954570534,162.6882632632845,-0.036572808524427694
32,32,0.9599609375,41.0,41.0,23.0,40.0,624.0,613.0,607.7463537044823,243.84227837197957,601.1241788472887,406.3571512167179,-6.529098758936129,162.57123646573643,-0.0401398915274026
33,33,0.989990234375,41.0,41.0,24.0,41.0,624.0,614.0,607.6026727476873,243.9387282679063,600.7119637765893,406.3235000573675,-6.941313829635533,162.537585306386,-0.04267996590658792
34,34,1.0198974609375,41.0,41.0,23.0,41.0,623.0,613.0,607.7463537044823,243.84227837197957,600.8658593227552,406.2929262134572,-6.787418283469606,162.5070114624757,-0.041742664016406014
