,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,23.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.02001953125,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0400390625,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.07000732421875,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.09002685546875,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.11004638671875,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.1400146484375,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.1600341796875,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.17999267578125,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.20001220703125,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.23004150390625,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.25,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.27001953125,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.300048828125,0.0,0.0,23.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0
14,0.32000732421875,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.34002685546875,0.0,0.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.36004638671875,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3900146484375,0.0,0.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.4100341796875,0.0,0.0,23.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0
19,0.42999267578125,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
