-0.19487,0.002334
-0.1924,0.0023046
-0.19733,0.0023633
-0.19978,0.0023925
-0.18992,0.002275
-0.19487,0.002334
-0.19487,0.002334
-0.17479,0.0020945
-0.12956,0.0015537
-0.043376,0.00051998
-0.030497,0.00036526
-0.00055512,5.4692e-06
0.027234,-0.00032846
0.078721,-0.00094677
0.10989,-0.0013206
0.11789,-0.0014165
0.11789,-0.0014165
0.12598,-0.0015134
0.16777,-0.0020131
0.18076,-0.0021681
0.17208,-0.0020645
0.15923,-0.0019111
0.16349,-0.0019619
0.18514,-0.0022203
0.20739,-0.0024855
0.20739,-0.0024855
0.18954,-0.0022728
0.20739,-0.0024855
0.20739,-0.0024855
0.22105,-0.0026479
0.22565,-0.0027026
0.22105,-0.0026479
0.22105,-0.0026479
0.23028,-0.0027575
0.23962,-0.0028683
0.23494,-0.0028128
0.23494,-0.0028128
0.22565,-0.0027026
0.23028,-0.0027575
0.23494,-0.0028128
0.25861,-0.0030934
0.24906,-0.0029803
0.24433,-0.0029242
0.23028,-0.0027575
0.22105,-0.0026479
0.25382,-0.0030367
0.23962,-0.0028683
0.24433,-0.0029242
0.23494,-0.0028128
0.24433,-0.0029242
0.25382,-0.0030367
0.23962,-0.0028683
0.23962,-0.0028683
0.23962,-0.0028683
0.23494,-0.0028128
0.24906,-0.0029803
0.23962,-0.0028683
0.23494,-0.0028128
0.25382,-0.0030367
0.24906,-0.0029803
0.23494,-0.0028128
0.22565,-0.0027026
0.22565,-0.0027026
0.23028,-0.0027575
0.21647,-0.0025935
0.24433,-0.0029242
0.23962,-0.0028683
0.23494,-0.0028128
0.24433,-0.0029242
0.23028,-0.0027575
0.23494,-0.0028128
0.23494,-0.0028128
0.23494,-0.0028128
0.23028,-0.0027575
0.23962,-0.0028683
0.24906,-0.0029803
0.23962,-0.0028683
0.23494,-0.0028128
0.24433,-0.0029242
0.25861,-0.0030934
0.23962,-0.0028683
0.23028,-0.0027575
0.23494,-0.0028128
0.27314,-0.0032653
0.23962,-0.0028683
0.23028,-0.0027575
0.22565,-0.0027026
0.23494,-0.0028128
0.22565,-0.0027026
0.23494,-0.0028128
0.24433,-0.0029242
0.25382,-0.0030367
0.24433,-0.0029242
0.23494,-0.0028128
0.23028,-0.0027575
0.23494,-0.0028128
0.23494,-0.0028128
0.23962,-0.0028683
0.23962,-0.0028683
0.22105,-0.0026479
0.23028,-0.0027575
0.23028,-0.0027575
0.24906,-0.0029803
0.23962,-0.0028683
0.24433,-0.0029242
0.23962,-0.0028683
0.23962,-0.0028683
0.22105,-0.0026479
0.23028,-0.0027575
0.24433,-0.0029242
0.22565,-0.0027026
0.23494,-0.0028128
0.23028,-0.0027575
0.22565,-0.0027026
0.22565,-0.0027026
0.21647,-0.0025935
0.23028,-0.0027575
0.23962,-0.0028683
0.23494,-0.0028128
0.22105,-0.0026479
0.22565,-0.0027026
0.23494,-0.0028128
0.22565,-0.0027026
0.22105,-0.0026479
0.24906,-0.0029803
0.22565,-0.0027026
0.23494,-0.0028128
0.24433,-0.0029242
0.23494,-0.0028128
0.24433,-0.0029242
0.23028,-0.0027575
0.23028,-0.0027575
0.22565,-0.0027026
0.23028,-0.0027575
0.22105,-0.0026479
0.22105,-0.0026479
0.20739,-0.0024855
0.23028,-0.0027575
0.22105,-0.0026479
0.22565,-0.0027026
0.22565,-0.0027026
0.23494,-0.0028128
0.22565,-0.0027026
0.21647,-0.0025935
0.23494,-0.0028128
0.22565,-0.0027026
0.23028,-0.0027575
0.22565,-0.0027026
0.23962,-0.0028683
0.23028,-0.0027575
0.22105,-0.0026479
0.21647,-0.0025935
0.21647,-0.0025935
0.23962,-0.0028683
0.23028,-0.0027575
0.21192,-0.0025393
0.22565,-0.0027026
0.23028,-0.0027575
0.21647,-0.0025935
0.21192,-0.0025393
0.22105,-0.0026479
0.23962,-0.0028683
0.23028,-0.0027575
0.21647,-0.0025935
0.21647,-0.0025935
0.24906,-0.0029803
0.22565,-0.0027026
0.20739,-0.0024855
0.20739,-0.0024855
0.23028,-0.0027575
0.24433,-0.0029242
0.22105,-0.0026479
0.23028,-0.0027575
0.23962,-0.0028683
0.21192,-0.0025393
0.22565,-0.0027026
0.23028,-0.0027575
0.20739,-0.0024855
0.23962,-0.0028683
0.23028,-0.0027575
0.23028,-0.0027575
0.21647,-0.0025935
0.21647,-0.0025935
0.22565,-0.0027026
0.21192,-0.0025393
0.20739,-0.0024855
0.20739,-0.0024855
0.21647,-0.0025935
0.22565,-0.0027026
0.24433,-0.0029242
0.22105,-0.0026479
0.23028,-0.0027575
0.21192,-0.0025393
0.21647,-0.0025935
0.20739,-0.0024855
0.22105,-0.0026479
0.21647,-0.0025935
0.23962,-0.0028683
0.22565,-0.0027026
0.21192,-0.0025393
0.20739,-0.0024855
0.21647,-0.0025935
0.23962,-0.0028683
0.22105,-0.0026479
0.22565,-0.0027026
0.22105,-0.0026479
0.21192,-0.0025393
0.23028,-0.0027575
0.23028,-0.0027575
0.23494,-0.0028128
0.22105,-0.0026479
0.22105,-0.0026479
0.21192,-0.0025393
0.22565,-0.0027026
0.21192,-0.0025393
0.21647,-0.0025935
0.22105,-0.0026479
0.23028,-0.0027575
0.21647,-0.0025935
0.20289,-0.0024319
0.22105,-0.0026479
0.23494,-0.0028128
0.23494,-0.0028128
0.21647,-0.0025935
0.21647,-0.0025935
0.25382,-0.0030367
0.22565,-0.0027026
0.21647,-0.0025935
0.20739,-0.0024855
0.23494,-0.0028128
0.22105,-0.0026479
0.20289,-0.0024319
0.21647,-0.0025935
0.21647,-0.0025935
0.20739,-0.0024855
0.23962,-0.0028683
0.21192,-0.0025393
0.20739,-0.0024855
0.21647,-0.0025935
0.22565,-0.0027026
0.21647,-0.0025935
0.21192,-0.0025393
0.21647,-0.0025935
0.21647,-0.0025935
0.23028,-0.0027575
0.22105,-0.0026479
0.21647,-0.0025935
0.23028,-0.0027575
0.22105,-0.0026479
0.23494,-0.0028128
0.21192,-0.0025393
0.23494,-0.0028128
0.23028,-0.0027575
0.20289,-0.0024319
0.21192,-0.0025393
0.20289,-0.0024319
0.20739,-0.0024855
0.23028,-0.0027575
0.22105,-0.0026479
0.21192,-0.0025393
0.22105,-0.0026479
0.22105,-0.0026479
0.20739,-0.0024855
0.21647,-0.0025935
0.22105,-0.0026479
0.21647,-0.0025935
0.21192,-0.0025393
0.22105,-0.0026479
0.23494,-0.0028128
0.22565,-0.0027026
0.22105,-0.0026479
0.22565,-0.0027026
0.21192,-0.0025393
0.21647,-0.0025935
0.24433,-0.0029242
0.22105,-0.0026479
0.21647,-0.0025935
0.19842,-0.0023786
0.20739,-0.0024855
0.21192,-0.0025393
0.22565,-0.0027026
0.21192,-0.0025393
0.22565,-0.0027026
0.21192,-0.0025393
0.22105,-0.0026479
0.23028,-0.0027575
0.21647,-0.0025935
0.21192,-0.0025393
0.22105,-0.0026479
0.22105,-0.0026479
0.22565,-0.0027026
0.22105,-0.0026479
0.22565,-0.0027026
0.20289,-0.0024319
0.21647,-0.0025935
0.22565,-0.0027026
0.22105,-0.0026479
0.21192,-0.0025393
0.18954,-0.0022728
0.21647,-0.0025935
0.22565,-0.0027026
0.22565,-0.0027026
0.22565,-0.0027026
0.22565,-0.0027026
0.22565,-0.0027026
0.21192,-0.0025393
0.20289,-0.0024319
0.22105,-0.0026479
0.21192,-0.0025393
0.20289,-0.0024319
0.22105,-0.0026479
0.22105,-0.0026479
0.21647,-0.0025935
0.21647,-0.0025935
0.19842,-0.0023786
0.21192,-0.0025393
0.21647,-0.0025935
0.19842,-0.0023786
0.19397,-0.0023256
0.15923,-0.0019111
0.13006,-0.0015622
0.10592,-0.001273
0.10197,-0.0012257
0.098046,-0.0011786
0.086389,-0.0010388
0.04884,-0.00058802
0.037953,-0.00045725
0.030789,-0.00037117
0.02018,-0.0002437
0.02018,-0.0002437
-0.0039497,4.6262e-05
-0.02396,0.00028672
-0.033741,0.00040423
-0.027237,0.00032609
-0.04018,0.0004816
-0.04972,0.00059618
-0.043376,0.00051998
-0.065308,0.00078337
-0.074478,0.00089345
-0.083514,0.0010019
-0.09242,0.0011087
-0.09536,0.001144
-0.098285,0.0011791
-0.10698,0.0012833
-0.11555,0.001386
-0.12119,0.0014536
-0.11837,0.0014198
-0.11837,0.0014198
-0.13232,0.0015868
-0.12678,0.0015205
-0.13507,0.0016197
-0.14324,0.0017175
-0.14324,0.0017175
-0.1378,0.0016525
-0.14862,0.0017819
-0.15129,0.0018138
-0.15924,0.0019087
-0.15395,0.0018456
-0.15924,0.0019087
-0.15924,0.0019087
-0.15129,0.0018138
-0.16186,0.0019401
-0.16707,0.0020023
-0.16965,0.0020332
-0.17223,0.0020639
-0.16707,0.0020023
-0.16965,0.0020332
-0.16965,0.0020332
-0.16447,0.0019713
-0.17223,0.0020639
-0.17223,0.0020639
-0.17223,0.0020639
-0.17479,0.0020945
-0.18241,0.0021854
-0.17479,0.0020945
-0.17988,0.0021553
-0.17479,0.0020945
-0.17734,0.002125
-0.18241,0.0021854
-0.17988,0.0021553
-0.17988,0.0021553
-0.18743,0.0022453
-0.17988,0.0021553
-0.18493,0.0022154
-0.17988,0.0021553
-0.18241,0.0021854
-0.17988,0.0021553
-0.18992,0.002275
-0.18493,0.0022154
-0.18743,0.0022453
-0.18493,0.0022154
-0.17988,0.0021553
-0.18992,0.002275
-0.18241,0.0021854
-0.1924,0.0023046
-0.18743,0.0022453
-0.19487,0.002334
-0.1924,0.0023046
-0.19487,0.002334
-0.18992,0.002275
-0.17988,0.0021553
-0.18743,0.0022453
-0.18241,0.0021854
-0.18241,0.0021854
-0.18241,0.0021854
-0.18992,0.002275
-0.18743,0.0022453
-0.19733,0.0023633
-0.1924,0.0023046
-0.19487,0.002334
-0.1924,0.0023046
-0.19487,0.002334
-0.18992,0.002275
-0.18743,0.0022453
-0.18992,0.002275
-0.18992,0.002275
-0.18992,0.002275
-0.18493,0.0022154
-0.1924,0.0023046
-0.18743,0.0022453
-0.19733,0.0023633
-0.19978,0.0023925
-0.19978,0.0023925
-0.19487,0.002334
-0.20222,0.0024215
-0.19487,0.002334
-0.19487,0.002334
-0.18992,0.002275
-0.18992,0.002275
-0.18743,0.0022453
-0.1924,0.0023046
-0.19487,0.002334
-0.18241,0.0021854
-0.1924,0.0023046
-0.19733,0.0023633
-0.19487,0.002334
-0.19487,0.002334
-0.19978,0.0023925
-0.20706,0.0024791
-0.19978,0.0023925
-0.19733,0.0023633
-0.18992,0.002275
-0.1924,0.0023046
-0.19487,0.002334
-0.18992,0.002275
-0.20222,0.0024215
-0.20222,0.0024215
-0.19978,0.0023925
-0.19487,0.002334
-0.19733,0.0023633
-0.20464,0.0024503
-0.19978,0.0023925
-0.19978,0.0023925
-0.19978,0.0023925
-0.20222,0.0024215
-0.19978,0.0023925
-0.19733,0.0023633
-0.1924,0.0023046
-0.1924,0.0023046
-0.18493,0.0022154
-0.19487,0.002334
-0.19733,0.0023633
-0.19978,0.0023925
-0.19487,0.002334
-0.19733,0.0023633
-0.19978,0.0023925
-0.20706,0.0024791
-0.19733,0.0023633
-0.18743,0.0022453
-0.1924,0.0023046
-0.19978,0.0023925
-0.1924,0.0023046
-0.20946,0.0025077
-0.19978,0.0023925
-0.19733,0.0023633
-0.1924,0.0023046
-0.20222,0.0024215
-0.19733,0.0023633
-0.19733,0.0023633
-0.18743,0.0022453
-0.19487,0.002334
-0.18743,0.0022453
-0.20222,0.0024215
-0.19733,0.0023633
-0.19487,0.002334
-0.19487,0.002334
-0.1924,0.0023046
-0.20464,0.0024503
-0.20464,0.0024503
-0.20222,0.0024215
-0.20222,0.0024215
-0.18493,0.0022154
-0.19733,0.0023633
-0.1924,0.0023046
-0.19487,0.002334
-0.18992,0.002275
-0.17479,0.0020945
-0.11555,0.001386
-0.056001,0.00067162
-0.046556,0.00055818
-0.007327,8.6848e-05
0.02018,-0.0002437
0.090254,-0.0010851
0.098046,-0.0011786
0.11789,-0.0014165
0.11388,-0.0013684
0.11789,-0.0014165
0.15078,-0.0018101
0.17208,-0.0020645
0.17641,-0.0021162
0.16777,-0.0020131
0.17208,-0.0020645
0.22105,-0.0026479
0.21192,-0.0025393
0.20289,-0.0024319
0.19842,-0.0023786
0.19842,-0.0023786
0.21192,-0.0025393
0.23028,-0.0027575
0.23494,-0.0028128
0.22105,-0.0026479
0.22105,-0.0026479
0.22105,-0.0026479
0.23028,-0.0027575
0.23494,-0.0028128
0.24906,-0.0029803
0.21647,-0.0025935
0.23028,-0.0027575
0.25382,-0.0030367
0.23962,-0.0028683
0.23494,-0.0028128
0.24433,-0.0029242
0.22565,-0.0027026
0.24906,-0.0029803
0.23494,-0.0028128
0.25861,-0.0030934
0.21192,-0.0025393
0.25861,-0.0030934
0.23962,-0.0028683
0.22105,-0.0026479
0.23494,-0.0028128
0.23494,-0.0028128
0.23494,-0.0028128
0.23962,-0.0028683
0.23494,-0.0028128
0.24433,-0.0029242
0.24906,-0.0029803
0.24433,-0.0029242
0.25382,-0.0030367
0.23494,-0.0028128
0.22565,-0.0027026
0.23962,-0.0028683
0.23962,-0.0028683
0.25861,-0.0030934
0.23494,-0.0028128
0.23494,-0.0028128
0.23962,-0.0028683
0.23962,-0.0028683
0.23028,-0.0027575
0.23494,-0.0028128
0.23494,-0.0028128
0.23494,-0.0028128
0.24433,-0.0029242
0.22565,-0.0027026
0.23494,-0.0028128
0.24433,-0.0029242
0.25861,-0.0030934
0.23962,-0.0028683
0.23028,-0.0027575
0.23028,-0.0027575
0.23028,-0.0027575
0.23962,-0.0028683
0.24433,-0.0029242
0.22105,-0.0026479
0.23494,-0.0028128
0.22105,-0.0026479
0.22565,-0.0027026
0.23494,-0.0028128
0.23494,-0.0028128
0.25382,-0.0030367
0.23028,-0.0027575
0.23494,-0.0028128
0.23028,-0.0027575
0.23494,-0.0028128
0.24906,-0.0029803
0.24433,-0.0029242
0.23962,-0.0028683
0.22565,-0.0027026
0.23494,-0.0028128
0.23028,-0.0027575
0.23962,-0.0028683
0.23962,-0.0028683
0.23494,-0.0028128
0.23028,-0.0027575
0.21647,-0.0025935
0.23494,-0.0028128
0.23028,-0.0027575
0.23494,-0.0028128
0.22565,-0.0027026
0.23028,-0.0027575
0.23962,-0.0028683
0.23028,-0.0027575
0.23962,-0.0028683
0.21647,-0.0025935
0.23494,-0.0028128
0.23494,-0.0028128
0.23028,-0.0027575
0.23962,-0.0028683
0.20739,-0.0024855
0.22565,-0.0027026
0.23028,-0.0027575
0.23028,-0.0027575
0.23028,-0.0027575
0.22565,-0.0027026
0.21647,-0.0025935
0.21192,-0.0025393
0.23494,-0.0028128
0.23494,-0.0028128
0.23494,-0.0028128
0.21647,-0.0025935
0.23028,-0.0027575
0.22105,-0.0026479
0.24906,-0.0029803
0.23494,-0.0028128
0.23494,-0.0028128
0.23494,-0.0028128
0.22565,-0.0027026
0.23028,-0.0027575
0.23028,-0.0027575
0.23028,-0.0027575
0.23028,-0.0027575
0.21647,-0.0025935
0.22105,-0.0026479
0.21647,-0.0025935
0.22565,-0.0027026
0.23028,-0.0027575
0.20739,-0.0024855
0.22105,-0.0026479
0.23962,-0.0028683
0.23494,-0.0028128
0.23494,-0.0028128
0.23028,-0.0027575
0.23962,-0.0028683
0.22565,-0.0027026
0.22105,-0.0026479
0.23494,-0.0028128
0.23962,-0.0028683
0.22565,-0.0027026
0.23494,-0.0028128
0.22565,-0.0027026
0.23494,-0.0028128
0.21192,-0.0025393
0.22105,-0.0026479
0.20739,-0.0024855
0.21647,-0.0025935
0.20739,-0.0024855
0.22105,-0.0026479
0.21647,-0.0025935
0.22105,-0.0026479
0.23962,-0.0028683
0.23494,-0.0028128
0.22105,-0.0026479
0.22565,-0.0027026
0.22105,-0.0026479
0.21192,-0.0025393
0.22105,-0.0026479
0.22105,-0.0026479
0.21192,-0.0025393
0.23494,-0.0028128
0.23028,-0.0027575
0.24906,-0.0029803
0.23028,-0.0027575
0.23962,-0.0028683
0.23962,-0.0028683
0.21192,-0.0025393
0.22105,-0.0026479
0.21647,-0.0025935
0.21647,-0.0025935
0.23028,-0.0027575
0.23028,-0.0027575
0.22105,-0.0026479
0.22565,-0.0027026
0.24906,-0.0029803
0.21647,-0.0025935
0.23962,-0.0028683
0.22565,-0.0027026
0.23962,-0.0028683
0.22565,-0.0027026
0.21192,-0.0025393
0.20739,-0.0024855
0.23494,-0.0028128
0.21647,-0.0025935
0.21192,-0.0025393
0.22565,-0.0027026
0.23028,-0.0027575
0.23028,-0.0027575
0.21647,-0.0025935
0.23028,-0.0027575
0.20739,-0.0024855
0.22105,-0.0026479
0.22105,-0.0026479
0.23028,-0.0027575
0.23028,-0.0027575
0.22565,-0.0027026
0.22105,-0.0026479
0.21647,-0.0025935
0.21647,-0.0025935
0.22105,-0.0026479
0.21192,-0.0025393
0.22105,-0.0026479
0.22565,-0.0027026
0.23494,-0.0028128
0.24433,-0.0029242
0.23028,-0.0027575
0.20739,-0.0024855
0.21647,-0.0025935
0.20289,-0.0024319
0.23028,-0.0027575
0.22565,-0.0027026
0.22105,-0.0026479
0.23028,-0.0027575
0.23028,-0.0027575
0.22105,-0.0026479
0.21647,-0.0025935
0.21192,-0.0025393
0.21192,-0.0025393
0.21647,-0.0025935
0.22565,-0.0027026
0.22105,-0.0026479
0.21192,-0.0025393
0.23494,-0.0028128
0.22565,-0.0027026
0.23028,-0.0027575
0.22565,-0.0027026
0.23494,-0.0028128
0.21647,-0.0025935
0.22105,-0.0026479
0.21647,-0.0025935
0.22565,-0.0027026
0.20739,-0.0024855
0.23494,-0.0028128
0.21192,-0.0025393
0.21647,-0.0025935
0.22105,-0.0026479
0.21647,-0.0025935
0.21647,-0.0025935
0.21192,-0.0025393
0.22565,-0.0027026
0.21647,-0.0025935
0.21192,-0.0025393
0.21192,-0.0025393
0.23028,-0.0027575
