,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,23.0,41.0,651.0,640.0,607.5348886279927,243.97631851422835,586.0133735902026,400.88267605705346
1,0.030029296875,0.0,0.0,23.0,40.0,650.0,640.0,607.5687568446582,243.81916250961794,586.0133735902026,400.88267605705346
2,0.0599365234375,0.0,0.0,23.0,40.0,654.0,642.0,607.5140692638455,243.93162840898069,586.0133735902026,400.88267605705346
3,0.0799560546875,0.0,0.0,23.0,40.0,652.0,645.0,607.5706550437432,243.8815483604504,586.0075064938452,400.93220235682537
4,0.1099853515625,5.0,5.0,24.0,41.0,650.0,643.0,607.5501685062999,243.8368216778037,586.0133735902026,400.88267605705346
5,0.1400146484375,5.0,5.0,23.0,40.0,650.0,641.0,607.5348886279927,243.97631851422835,586.059976042525,400.98011672774743
6,0.1700439453125,5.0,5.0,23.0,41.0,651.0,643.0,607.5348886279927,243.97631851422835,586.059976042525,400.98011672774743
7,0.199951171875,5.0,5.0,22.0,40.0,652.0,642.0,607.4752175398735,243.87938785593445,586.0655897186746,400.9307336648898
8,0.219970703125,5.0,5.0,23.0,40.0,653.0,643.0,607.5687568446582,243.81916250961794,585.9697247065601,400.8277414646656
9,0.25,5.0,5.0,23.0,40.0,651.0,642.0,607.5084949786908,243.9004380561334,585.9547057911319,400.8114456072181
10,0.280029296875,5.0,5.0,22.0,40.0,651.0,644.0,607.5687568446582,243.81916250961794,586.0133735902026,400.88267605705346
11,0.3099365234375,5.0,5.0,23.0,40.0,655.0,643.0,607.6191488457802,243.789502950002,586.0655897186746,400.9307336648898
12,0.3399658203125,5.0,5.0,22.0,40.0,655.0,643.0,607.5140692638455,243.93162840898069,586.0133735902026,400.88267605705346
13,0.3699951171875,5.0,5.0,23.0,41.0,649.0,641.0,607.6097922079572,243.78454766205724,586.1296719506275,400.86612095125207
14,0.3900146484375,5.0,5.0,22.0,40.0,650.0,642.0,607.6097922079572,243.78454766205724,586.1296719506275,400.86612095125207
15,0.4200439453125,5.0,5.0,23.0,40.0,655.0,642.0,607.6097922079572,243.78454766205724,586.1298615643583,400.8166923030001
16,0.449951171875,5.0,5.0,24.0,40.0,651.0,642.0,607.5760241626716,243.7381652644951,586.1296719506275,400.86612095125207
17,0.47998046875,5.0,5.0,22.0,41.0,649.0,643.0,607.5760241626716,243.7381652644951,586.1819337577331,400.91421288728844
18,0.510009765625,5.0,5.0,23.0,40.0,653.0,641.0,607.5760241626716,243.7381652644951,586.1819337577331,400.91421288728844
19,0.530029296875,5.0,5.0,22.0,40.0,651.0,644.0,607.5760241626716,243.7381652644951,586.1819337577331,400.91421288728844
