,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,5.0,5.0,23.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0
1,0.01995849609375,5.0,5.0,23.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0
2,0.03997802734375,5.0,5.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.05999755859375,5.0,5.0,23.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0
4,0.0899658203125,5.0,5.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.1099853515625,5.0,5.0,23.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0
6,0.1300048828125,5.0,5.0,23.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0
7,0.15997314453125,5.0,5.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.17999267578125,5.0,5.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.199951171875,5.0,5.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.219970703125,5.0,5.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.25,5.0,5.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.26995849609375,5.0,5.0,23.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0
13,0.28997802734375,5.0,5.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.32000732421875,5.0,5.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.3399658203125,5.0,5.0,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.3599853515625,5.0,5.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3800048828125,5.0,5.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.40997314453125,5.0,5.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.42999267578125,5.0,5.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.449951171875,5.0,5.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.47998046875,5.0,5.0,22.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.5,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.51995849609375,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.54998779296875,0.0,0.0,23.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0
25,0.57000732421875,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.5899658203125,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.6099853515625,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.63995361328125,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.65997314453125,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.67999267578125,0.0,0.0,23.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
31,0.699951171875,0.0,0.0,23.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
32,0.72998046875,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.75,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.76995849609375,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.79998779296875,0.0,0.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.82000732421875,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.8399658203125,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.8699951171875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.88995361328125,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.90997314453125,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.92999267578125,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.9599609375,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.97998046875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1.0,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.02996826171875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1.04998779296875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.07000732421875,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1.0899658203125,0.0,0.0,22.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1.1199951171875,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1.13995361328125,0.0,0.0,23.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0
51,1.15997314453125,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1.19000244140625,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1.2099609375,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1.22998046875,0.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.25,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
56,1.27996826171875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.29998779296875,0.0,0.0,23.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0
58,1.32000732421875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.3399658203125,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1.3699951171875,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1.38995361328125,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
62,1.40997314453125,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.44000244140625,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
64,1.4599609375,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
65,1.47998046875,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1.50994873046875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1.52996826171875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.54998779296875,0.0,0.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
69,1.57000732421875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1.5999755859375,0.0,0.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1.6199951171875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1.63995361328125,0.0,0.0,23.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0
73,1.66998291015625,0.0,0.0,23.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0
74,1.69000244140625,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
75,1.7099609375,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1.739990234375,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
77,1.75994873046875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
78,1.77996826171875,0.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
79,1.79998779296875,0.0,0.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.8299560546875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.8499755859375,0.0,0.0,24.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.8699951171875,0.0,0.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.88995361328125,0.0,0.0,23.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0
84,1.91998291015625,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1.94000244140625,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.9599609375,0.0,0.0,23.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
87,1.989990234375,0.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2.00994873046875,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2.02996826171875,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2.05999755859375,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2.0799560546875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2.0999755859375,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2.1199951171875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2.14996337890625,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2.16998291015625,0.0,0.0,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2.19000244140625,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2.219970703125,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2.239990234375,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2.25994873046875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2.27996826171875,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2.30999755859375,0.0,0.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2.3299560546875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2.3499755859375,0.0,0.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2.3800048828125,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2.39996337890625,0.0,0.0,23.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0
106,2.41998291015625,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2.44000244140625,0.0,0.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
