,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,53.0,53.0,23.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02001953125,53.0,53.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.050048828125,53.0,53.0,23.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.07000732421875,53.0,53.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.09002685546875,53.0,53.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.12005615234375,53.0,53.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.1400146484375,53.0,53.0,23.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0
7,0.1700439453125,53.0,53.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.19000244140625,53.0,53.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.22003173828125,53.0,53.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.25,53.0,53.0,23.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.27001953125,53.0,53.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2900390625,53.0,53.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.32000732421875,53.0,53.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.34002685546875,53.0,53.0,23.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0
15,0.37005615234375,53.0,53.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.3900146484375,53.0,53.0,23.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.4200439453125,53.0,53.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.44000244140625,53.0,53.0,23.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.47003173828125,53.0,53.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.49005126953125,53.0,53.0,23.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.52001953125,53.0,53.0,22.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.5400390625,0.0,0.0,23.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.57000732421875,0.0,0.0,23.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0
24,0.59002685546875,0.0,0.0,22.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
25,0.61004638671875,0.0,0.0,23.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.6400146484375,0.0,0.0,23.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0
27,0.6600341796875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.6800537109375,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.70001220703125,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.73004150390625,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.75,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.77001953125,0.0,0.0,23.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0
33,0.800048828125,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.82000732421875,0.0,0.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.84002685546875,0.0,0.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.86004638671875,0.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.8900146484375,0.0,0.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.9100341796875,0.0,0.0,23.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0
39,0.9300537109375,0.0,0.0,23.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0
40,0.95001220703125,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.98004150390625,0.0,0.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.0,0.0,0.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
