,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,23.0,40.0,653.0,640.0,607.4330978156864,243.84803245516312,586.6618680631075,401.4254763837711
1,0.030029296875,0.0,0.0,23.0,39.0,649.0,644.0,607.4330978156864,243.84803245516312,586.6618680631075,401.4254763837711
2,0.05999755859375,0.0,0.0,23.0,40.0,650.0,642.0,607.4330978156864,243.84803245516312,586.6618680631075,401.4254763837711
3,0.09002685546875,117.0,117.0,23.0,42.0,650.0,642.0,607.3793955376028,243.84376809395022,586.729008803466,401.4111022977833
4,0.11004638671875,117.0,117.0,23.0,12.0,650.0,639.0,607.3793955376028,243.84376809395022,588.0222258192912,402.253897756596
5,0.1400146484375,117.0,117.0,24.0,25.0,651.0,639.0,607.3793955376028,243.84376809395022,594.111218332891,404.58273500629053
6,0.17999267578125,117.0,117.0,23.0,28.0,643.0,635.0,607.3793955376028,243.84376809395022,605.7527921640991,407.35739617654065
7,0.21002197265625,117.0,117.0,23.0,33.0,632.0,629.0,607.4330978156864,243.84803245516312,615.405702881941,408.68506761293673
8,0.24005126953125,117.0,117.0,23.0,18.0,612.0,613.0,607.3793955376028,243.84376809395022,618.5215802558813,409.37357343501054
9,0.27001953125,117.0,117.0,23.0,15.0,601.0,599.0,607.3793955376028,243.84376809395022,618.4253665936988,409.72911224782035
10,0.300048828125,117.0,117.0,22.0,26.0,594.0,590.0,607.3793955376028,243.84376809395022,621.4700331947408,409.85842586453145
11,0.33001708984375,117.0,117.0,23.0,16.0,587.0,583.0,607.3793955376028,243.84376809395022,628.8212836820671,409.8586079582278
12,0.36004638671875,117.0,117.0,24.0,28.0,576.0,570.0,607.3008369499976,243.85764426013722,634.6363618585556,409.39698336836915
13,0.3900146484375,117.0,117.0,23.0,31.0,563.0,563.0,607.3581541493874,243.8905474236474,635.8631808897738,409.6617136463587
14,0.42999267578125,117.0,117.0,23.0,13.0,558.0,554.0,607.3581541493874,243.8905474236474,635.8631808897738,409.6617136463587
15,0.46002197265625,117.0,117.0,24.0,12.0,559.0,552.0,607.4120038429562,243.8950508569431,633.9627570226944,409.9448231574251
16,0.49005126953125,117.0,117.0,23.0,9.0,560.0,550.0,607.6797463748444,243.7006471904093,640.112960228898,409.5188992821374
17,0.52001953125,117.0,117.0,23.0,14.0,552.0,547.0,607.6797463748444,243.7006471904093,640.112960228898,409.5188992821374
18,0.550048828125,117.0,117.0,23.0,13.0,544.0,540.0,607.6289750443218,243.73014246871222,644.6416592207659,408.8215100615621
19,0.58001708984375,117.0,117.0,23.0,28.0,541.0,536.0,607.6011026979442,243.71478620620624,644.6860119050765,408.88752974382834
20,0.61004638671875,117.0,117.0,22.0,15.0,541.0,534.0,607.5892929007139,243.79457274504537,642.2209270793415,409.1806618502394
21,0.6400146484375,117.0,117.0,23.0,31.0,545.0,534.0,607.6105992163225,243.74773986967057,642.6596548821997,409.0755722452598
22,0.6700439453125,117.0,117.0,23.0,31.0,542.0,534.0,607.6105992163225,243.74773986967057,642.6596548821997,409.0755722452598
23,0.71002197265625,117.0,117.0,23.0,24.0,533.0,527.0,607.6105992163225,243.74773986967057,649.6707987240615,408.0408691452705
24,0.74005126953125,117.0,117.0,23.0,32.0,529.0,525.0,607.6643963690384,243.75199284803222,649.1656407368724,408.19276337808526
25,0.77001953125,117.0,117.0,23.0,38.0,531.0,525.0,607.6105992163225,243.74773986967057,647.3259320984025,408.59770179629663
26,0.800048828125,117.0,117.0,23.0,5.0,531.0,526.0,607.6797463748444,243.7006471904093,647.5135000406334,408.5070886511519
27,0.83001708984375,117.0,117.0,23.0,10.0,528.0,527.0,607.6797463748444,243.7006471904093,650.2047459100681,407.91513374411426
28,0.86004638671875,117.0,117.0,23.0,25.0,530.0,526.0,607.6289750443218,243.73014246871222,652.7993156111976,407.5842914665114
29,0.8900146484375,117.0,117.0,23.0,35.0,527.0,519.0,607.6289750443218,243.73014246871222,652.7993156111976,407.5842914665114
30,0.9200439453125,117.0,117.0,23.0,38.0,526.0,520.0,607.6797463748444,243.7006471904093,652.3100990936817,407.45552817335306
31,0.95001220703125,117.0,117.0,24.0,40.0,527.0,522.0,607.6289750443218,243.73014246871222,650.2094184115421,408.0804923195346
32,0.99005126953125,117.0,117.0,23.0,35.0,534.0,520.0,607.6105992163225,243.74773986967057,650.257053614801,408.0293133091586
33,1.02001953125,117.0,117.0,23.0,38.0,528.0,520.0,607.6797463748444,243.7006471904093,652.8910120166937,407.5670611160258
34,1.050048828125,117.0,117.0,23.0,40.0,525.0,518.0,607.6797463748444,243.7006471904093,652.8910120166937,407.5670611160258
35,1.08001708984375,117.0,117.0,23.0,41.0,524.0,516.0,607.6105992163225,243.74773986967057,653.8771886446496,407.03251568511104
